GID,ANNOTATION_ID
267,"[15524, 15525]"
2288,"[14304, 14305]"
3780,"[17911, 17912]"
2434,"[14782, 14783, 14784]"
548,[]
851,[]
2967,"[16897, 16898]"
1270,[]
3743,[]
4683,[]
1892,"[14081, 14082]"
3468,[]
3419,[]
382,[13293]
1444,[12380]
156,"[15544, 15545]"
1728,[14005]
3917,[]
4076,[]
1725,[14019]
3886,"[15752, 15753]"
288,[15554]
2331,[14384]
1514,[14264]
2473,[14417]
3127,"[12555, 12556]"
3369,[12697]
4646,"[17878, 17879]"
46,[13447]
3614,"[18474, 18475, 18476, 18477]"
4073,[10014]
1117,[]
4047,"[18609, 18610]"
4956,[13039]
4738,[17968]
3090,[8868]
4170,[]
3432,[12738]
2178,[14720]
235,[]
1199,[]
3421,[]
869,[15665]
3793,[]
3362,[12626]
4743,[]
4277,[18034]
625,[]
108,[15505]
1137,[]
1147,[]
3175,[]
4272,[]
436,[9343]
3687,"[18222, 18223]"
1853,[14073]
3454,[12713]
1549,[15067]
1984,"[15370, 15371, 15372, 15373]"
732,[14227]
4143,[]
2341,"[13955, 13956, 13957]"
3018,[]
2060,[]
1970,"[15078, 15079, 15080, 15081]"
1786,"[14622, 14623]"
2330,[15229]
2806,[16807]
4993,[9551]
430,[15416]
3423,[]
2910,"[16869, 16870]"
2485,[]
3464,[]
494,[]
739,[14161]
276,[15522]
1754,[14572]
437,[9350]
2676,"[17040, 17041, 17042]"
1972,"[14541, 14542]"
2316,[15009]
3819,[]
1369,[12411]
4117,[18216]
1870,[]
4645,[18012]
2444,[14325]
1640,"[14793, 14794, 14795, 14796, 14797, 14798]"
3460,[]
4568,[18180]
4799,"[18148, 18149, 18150, 18151, 18152]"
349,[13275]
4164,[]
1220,[13373]
3544,[12175]
4397,[]
4469,[17883]
1987,"[14551, 14552, 14553]"
2999,[13904]
3364,[12629]
4468,[18005]
3737,[]
3248,[12520]
179,[]
1976,"[15129, 15130]"
4074,[10021]
2900,[16755]
2248,"[15359, 15360, 15361]"
4183,[]
3060,"[16867, 16868]"
2441,[14607]
4991,"[12981, 12982]"
2064,[9245]
175,[]
3220,[]
2973,"[17319, 17320]"
58,[13445]
4558,[]
1524,[15146]
2845,"[16794, 16795]"
518,"[9365, 9366]"
667,[]
42,[9333]
4941,[12480]
2711,[17150]
4402,[]
2736,"[16948, 16949, 16950]"
4275,"[18497, 18498, 18499, 18500]"
162,[15438]
3761,[]
178,[]
4393,[]
1495,"[14419, 14420]"
431,[16006]
1387,"[12337, 12338]"
2235,[15126]
928,"[9489, 9490]"
1817,[15271]
4517,[]
135,[15513]
889,[15674]
250,[15549]
2349,[]
4146,[]
4939,[12463]
3692,[15758]
3906,[]
4025,[]
228,[9212]
1282,[9721]
4936,[12452]
1388,[12410]
398,[13274]
4969,[13034]
1592,[]
1580,[15166]
1596,"[15103, 15104]"
3718,[18046]
4549,[]
1284,[]
3651,[10012]
1914,[14621]
3996,[17914]
505,[]
242,[15528]
2859,[9983]
1263,[9731]
2783,[17109]
3016,[17278]
4417,[18172]
4464,[17892]
2964,"[13906, 13907]"
3032,"[17219, 17220]"
3104,[12617]
1226,[]
2503,[]
2616,[]
871,[15873]
57,[13391]
1942,"[14848, 14849, 14850, 14851]"
568,[16017]
2432,[15207]
3630,[18176]
3633,[]
2570,[16745]
2354,[]
2732,[17088]
2738,[]
2046,[15246]
1918,"[15233, 15234]"
619,[]
4480,[]
143,"[15456, 15457]"
3796,[]
4100,[]
4315,"[18301, 18302, 18303, 18304, 18305]"
2886,[17024]
3547,[12218]
1253,"[9677, 9678]"
2359,[]
4922,[]
2725,"[16791, 16792, 16793]"
1881,"[14567, 14568, 14569, 14570, 14571]"
1500,"[9471, 9472]"
4929,[12490]
2346,[]
3973,[18233]
2470,"[13996, 13997]"
1431,"[12752, 12753, 12754]"
2383,"[14020, 14021, 14022]"
3395,[12728]
1991,"[14326, 14327]"
2261,[14708]
4465,[]
2312,[14289]
3940,[]
4317,[]
2146,[14010]
3427,[]
1242,"[12320, 12321]"
2172,[]
4597,[]
234,[]
125,"[15569, 15570, 15571]"
2843,[16725]
1522,"[14752, 14753, 14754, 14755]"
3026,"[16826, 16827]"
1202,[]
4242,[]
4332,[]
407,[13294]
4723,[]
4727,[]
2721,[13875]
129,"[15433, 15434]"
2077,[]
4951,[]
2733,[17176]
1154,[13351]
1510,"[14371, 14372, 14373]"
3308,[8932]
2374,[15113]
1421,[12353]
4391,[]
2140,[]
1185,[9262]
983,"[9446, 9447]"
2036,[]
2700,"[17010, 17011]"
3239,[12648]
1411,"[9717, 9718, 12368, 12369, 12370, 12371, 12372]"
2100,[15268]
215,[]
3787,[]
1484,[9193]
2202,[14681]
2045,[]
3049,[]
2131,[]
2628,"[9985, 9986]"
4787,[]
3654,[10040]
4033,[]
174,[]
3472,[]
994,[]
1941,[14320]
3494,[12139]
2042,[]
768,[14102]
657,"[14237, 14238, 14239]"
3696,[18506]
4572,[17979]
4564,[]
1072,[15661]
2787,[17181]
7,[13453]
1667,[]
2593,[]
2269,[]
2038,[]
4219,[]
4269,[18065]
4324,[]
804,[]
2078,"[15301, 15302]"
3727,[]
2129,[]
1118,[]
3874,[18220]
2189,"[15114, 15115]"
2564,"[17017, 17018, 17019]"
3445,[]
978,"[9407, 15898, 15899, 15900]"
1865,[15329]
410,"[16093, 16094, 16095]"
32,[13426]
4280,"[18466, 18467, 18468]"
2028,[]
2595,[]
37,[13405]
1922,[15197]
152,[9189]
401,[13318]
898,[9423]
1415,[]
1452,[9680]
1637,[14581]
4411,[17952]
1778,"[14614, 14615, 14616]"
1139,[]
2876,"[17324, 17325]"
2425,"[15319, 15320]"
2782,"[16737, 16738]"
1691,[]
3834,[]
3429,[]
2353,"[15850, 15851, 15852, 15853]"
3645,[9994]
4012,[18574]
4548,[]
3117,"[12553, 12554]"
3456,[]
3574,[]
658,[14131]
3931,[]
2702,"[17002, 17003]"
4202,[]
3824,[]
3613,[18105]
2059,[15162]
2092,[14936]
4345,[]
4298,[]
2773,"[17146, 17147, 17148, 17149]"
2334,"[14342, 14343]"
302,[]
4835,"[18196, 18197, 18198]"
3438,[8939]
3292,"[9029, 9030]"
1752,[15032]
363,[13314]
1324,"[12760, 12761, 12762, 12763]"
3887,[]
2709,[17084]
4920,[12474]
882,"[9443, 15659, 15660]"
802,[]
2257,[14774]
3228,[]
4616,[]
3198,[12655]
4789,[18570]
1742,[14397]
139,[15516]
1261,[9672]
3272,[12581]
2033,[]
4871,[]
971,[]
375,[13319]
1622,"[14546, 14547, 14548]"
2680,"[16717, 16718]"
2608,[]
955,[15867]
570,[15998]
