index,height,lat,long,rotation,width,arousal,contrast,dominance,hsv_itten_std_h,hsv_itten_std_s,hsv_itten_std_v,pleasure,symmetry,day,hour
556,533,38.929969,-77.050251,0,800,-0.1095370872439737,1.6095680151159715,0.569929891524302,89189.06778517696,117232.14850884548,93650.991645696,0.5055680503769729,11.565949831417072,12,10
557,3200,53.224597,-2.88572,0,4800,0.0521234605284302,1.9924089642827192,0.5245399892223982,109614.76787469022,140157.9830913673,143436.18061082854,0.4505392026633943,8.662893663648184,13,14
558,1024,38.931321,-77.05347,0,820,-0.08656773379540089,1.6773167116861691,0.5397981138612477,83591.96709346872,201757.72704211355,141121.57798232778,0.47718062146132395,10.537912621024866,24,19
559,2848,0.0,0.0,0,1892,0.11211270248711325,2.098680562435855,0.5940159234547283,143670.56795573066,133049.01812189372,77038.52681324816,0.5050886841436613,11.173837049928874,21,10
56,683,0.0,0.0,0,1024,-0.036533353320133674,2.537431742536389,0.36246643742839324,49052.84558571047,196475.87843559825,93689.32723753664,0.31833484125707917,11.55052046679014,26,14
560,692,0.0,0.0,0,1000,-0.04258917833989374,2.1366534125894217,0.44021014297523103,54166.15137908749,165982.30152278283,19661.95379124081,0.38644112194105673,13.60997963706684,16,22
561,2588,42.305483,-71.089616,0,3888,0.08358426613138728,2.342457272805662,0.4772215624318952,80880.17982107167,65279.45571341722,164309.38848066135,0.4064051166066598,8.3705011751212,7,13
562,768,0.0,0.0,0,1024,-0.17021750743659664,1.8207893563937176,0.41742207979053814,217334.20167873564,314544.80036560766,157479.5366198415,0.378970794801151,15.37914884667508,20,6
563,687,33.856375,-115.467681,0,1024,0.018103647544413515,1.5996645937469554,0.6252295855986463,165041.91958964043,128102.79259032567,133282.12173431212,0.5412740465909341,10.846938182946598,30,10
564,3200,53.224369,-2.885106,0,4800,0.17813605771203572,3.094365063034624,0.4238309914814096,128667.27437356487,111093.35523891606,139165.72505549714,0.350906360588924,8.333803675040489,30,10
565,683,0.0,0.0,0,1024,-0.022956617076392377,2.006805323330756,0.49096334664618624,122828.27701872599,175615.01276212122,127053.08164263034,0.4286257212321427,7.795352373564945,5,16
566,687,33.856375,-115.467681,0,1024,-0.14441802325966357,1.4078347054428688,0.5450112644060269,83533.43413967048,168899.89078812336,110502.6940154251,0.48729329564716156,10.517078884444528,30,15
567,2112,0.0,0.0,0,2816,0.009943588318682778,2.169407843497421,0.4628061573765647,162930.5033426829,171300.95343295668,49280.231675591785,0.40099451144290005,9.271868510319564,3,11
568,1536,0.0,0.0,0,2048,0.03476013375874684,2.229949923516668,0.46884360903565114,102843.05770687685,113522.56111205384,40633.0449101057,0.4038423002657099,9.58704531560546,8,12
569,1200,0.0,0.0,0,5152,-0.015827026262899613,1.583120453241845,0.5902767945623221,35889.83903403426,33007.53552387697,26836.197710472243,0.5141927214438817,13.163825522632447,26,23
57,3456,0.090637,37.021179,0,4608,-0.07926158966015528,2.160539074140451,0.40277859436619773,119584.35669782788,254227.39535982348,89488.75505149609,0.3574716487917234,9.915525216752327,29,7
570,2475,0.0,0.0,0,3300,0.04092539071085441,2.4045959284885723,0.45326675965875984,135997.12925953008,103736.85154003857,49091.76080226362,0.3897183547646833,11.336855878594948,15,2
571,684,0.0,0.0,0,1024,-0.09713684562138088,3.1913739633703493,0.23814194410403053,193584.75576346397,280166.39999999997,147761.71006274482,0.2162078176733961,6.097276970949843,1,14
572,2816,0.0,0.0,0,2112,0.004334540542038801,2.3478086722283917,0.42901957431722243,101417.64812726958,150534.91649261976,56914.31398163383,0.3721918360279383,8.51480096468414,28,10
573,687,33.856375,-115.467681,0,1024,0.06552832564979783,1.894268449486339,0.5768559357413079,157261.70377961276,189308.34397838888,293554.3528695609,0.49468230180048545,10.741111834498623,30,16
574,917,0.0,0.0,0,1024,0.0017484697476701505,2.3646855045891315,0.41672556522585646,40625.05669602881,188889.94856751908,57459.28224597156,0.36176395816540496,11.721512187545652,7,23
575,1584,0.0,0.0,0,2816,0.028279395426042908,2.4356595245821135,0.4295292929126578,98712.28697414859,144181.91903342112,36717.27902046483,0.37032285563337114,7.524707430611199,3,13
576,1584,0.0,0.0,0,2816,-0.004314743784951974,2.0251415036601954,0.48615920604566343,125667.13679399241,123718.94828909596,19180.19448980293,0.422653529218466,9.520759672585822,3,11
577,1310,0.0,0.0,0,1746,0.001659222104559016,1.9498379552956815,0.5007409669732622,71706.42859604709,130752.70121355048,7916.031328892022,0.43474128236617904,9.241281308782758,16,11
578,816,0.0,0.0,0,1024,-0.0311325390249459,9.957417741338976,0.07632507013629025,230940.8053217678,334229.6000143614,328773.1663959211,0.06929512412005809,12.677857240626238,26,17
579,1536,0.0,0.0,0,2048,-0.12397122726723189,1.6132392676674892,0.4508229007587853,36514.446241636106,247075.84506997035,56649.20480171515,0.4035152387021071,11.360243931935981,15,0
58,635,0.0,0.0,0,1024,0.29579114376048193,2.675229172671761,0.5553527075012161,124197.78962830036,101237.05870875546,148767.2714238212,0.45377642336369695,7.792693321964811,17,15
580,3072,0.0,0.0,0,4608,0.04921880049384339,2.9084218434952787,0.3579489808823603,47818.21675075538,115915.31770667758,168255.29222252977,0.30613269249820635,8.019776129380231,3,8
581,1536,0.0,0.0,0,2048,-0.05812471466072057,2.144156011918511,0.39843030151363135,24462.771170358712,198988.8655674985,101089.70797596888,0.35165449584958147,11.261744258629838,22,15
582,683,0.0,0.0,0,1024,-0.1048201866819241,1.8168504057675599,0.4783640198830243,73391.24954576594,240230.15401368742,151175.12633660634,0.42558626151611206,7.715205762458731,24,16
583,732,0.0,0.0,0,1024,0.024988927127267385,2.1861461054927176,0.4782128485277309,82490.55181251568,113170.35006502365,209968.9067854254,0.4129229630152203,9.711108171297203,16,2
584,768,0.0,0.0,0,1024,-0.17792560861624931,1.6739756551699727,0.43620471789790155,217358.32226073148,314572.8,61448.70586649215,0.39602796756520003,7.905658480088936,17,12
585,1536,0.0,0.0,0,2048,-0.10999168529664761,1.7230529065323585,0.4634904328973392,30323.077487836443,221840.80663629042,80166.48949529971,0.4131675811869548,8.905526063807928,12,14
586,1333,35.65146,139.401535,0,2000,-0.032586293789526904,2.132726491704662,0.4834506413626087,113522.79027749842,168398.18338521352,83106.04769944376,0.42303048381154273,5.7058446499740825,31,10
587,683,0.0,0.0,0,1024,-0.10399268267790134,1.8780487414091684,0.4560372212219644,82172.45254781083,245722.7530120888,182746.36713641,0.40611519428091986,6.395450857590758,24,16
588,4000,53.225177,-2.885798,0,6000,0.1472586335669904,2.658818481907038,0.4582008239856348,127099.85010700139,74319.64920154023,110997.57595050844,0.3837380665826412,8.354507232484682,30,10
589,687,33.856375,-115.467681,0,1024,-0.04272077987469888,1.8729267754008887,0.4846324781121697,137159.22387138242,165837.3231749717,210656.53164491878,0.4250353291552091,6.969616201060161,30,13
59,1365,0.0,0.0,0,2048,0.18980509077256905,2.42618828441948,0.527491799298409,104670.63103718359,54797.76977432567,33666.5798414722,0.4398108659154955,5.629935854222371,3,12
590,2758,0.0,0.0,0,2176,0.03684142055445583,2.1302173233573045,0.48560895547442506,100087.1878533356,109517.7869765455,229147.7644233568,0.4182023382349584,11.059775240267511,10,19
591,2000,35.649903,139.400925,0,1500,-0.05009495155241096,1.9948001558965687,0.4603306595160782,82203.42367160466,203506.71826807095,75691.87763998636,0.4046407302266969,8.327823867423792,28,23
592,1536,0.0,0.0,0,2048,-0.031874969952191134,2.076252634873932,0.440759443776362,115555.31251309911,186164.37309925872,44130.611424119954,0.3858838295720447,11.23102030305945,19,11
593,2112,0.0,0.0,0,2816,-0.01419446340334668,2.3916945733978925,0.40555039196266385,62969.20506088671,172918.96238828174,60783.93145122045,0.3535973023105473,8.717787922334171,5,12
594,768,0.0,0.0,0,1024,-0.18808008690129696,1.615915717791787,0.46109956788705064,217358.32226073148,314572.8,119533.17861023635,0.4186298708448222,9.592895169784821,17,12
595,2736,51.849611,-0.544284,0,3648,0.034811403171231325,1.7357855580124173,0.5682955868172125,95788.14330333374,84405.73093955172,144929.9082821302,0.4902129696564875,6.267495557542697,27,11
596,1024,0.0,0.0,0,614,0.04506320272231265,2.429529281960078,0.4260923287302206,98644.78194371064,92365.52535962754,74688.34016245254,0.3657174590198062,12.394578966273981,15,14
597,2048,0.0,0.0,0,1365,-0.03260695853816303,1.9020377893213616,0.5269138994415903,61202.35736382129,124266.54967222676,77401.94741879705,0.4607810073637975,7.515106054271087,3,11
598,3456,0.0,0.0,0,4608,-0.011984583437451873,2.2619110892366954,0.4287686414795455,108800.78823856624,152270.06261061298,67983.9390885818,0.37354937426816326,11.470435858452142,26,23
599,1024,33.856375,-115.467681,0,687,-0.09737723533542755,1.3260669736080892,0.7246778716649228,127554.52646613526,142000.17736129768,274681.8496454884,0.6387951900770977,8.751808358662895,30,14
6,768,43.824474,-79.178131,0,1024,0.1028360590117795,2.2263522301851633,0.5189867893406601,110314.33999334206,95548.37438826472,69762.59261715169,0.44082027567909743,6.368456262227444,21,0
60,745,55.945463,-3.270685,0,1024,0.0318232370366876,2.070196962026755,0.5163818582433815,109073.88148661236,121391.16154481759,156448.4680341173,0.4454135564477523,8.650655360591475,23,9
600,1536,0.0,0.0,0,2048,-0.049942045076130356,2.292864514240971,0.39811047131827865,93991.27721141645,223377.21442761342,81990.90274333286,0.35058674871353485,9.824676411340263,19,11
601,4752,33.449512,-111.947132,0,3168,-0.010123227781029726,1.8509144320831097,0.5457747779324487,114571.65736365847,123451.11248846646,79319.63229168986,0.4749913597407959,11.018263119637709,12,12
602,687,33.856375,-115.467681,0,1024,-0.050117235994356225,2.7716097778659705,0.26983055411548446,74055.8892222624,260879.52937369386,93508.16601773344,0.23919052061200305,13.359601451006302,30,10
603,683,0.0,0.0,0,1024,-0.1108902622759847,2.7955565586856417,0.27185999783789794,193301.73711468696,279756.8,105677.15257434893,0.24682026119493364,12.145789514590218,29,16
604,1200,0.0,0.0,0,1800,0.01758883520222665,1.8637035625407408,0.5819813046524002,121066.06321504342,132285.86465469393,92321.25773743672,0.503761930000987,9.525256372964657,20,13
605,768,39.145372,-84.508981,0,1024,-0.036847941566330186,2.3518466862662155,0.39930875419032946,65555.72983093596,200031.48504932915,43724.39850548738,0.3503633482322265,8.919675439403637,22,0
606,3648,0.0,0.0,0,5472,0.04419413772983738,2.914218593413429,0.37159941303464133,105887.35922458145,154802.72128434954,141657.51879170488,0.3184733991047996,9.202075085083553,25,15
607,768,42.475998,-83.149166,0,1024,0.023996123086489157,2.0714088156965285,0.4872719887013002,94005.26145470086,126506.92144953969,199659.3135334955,0.42088681692062513,7.677441060168662,19,10
608,3072,0.0,0.0,0,4608,0.07594956139630983,2.9600341919437683,0.3524919921160802,71837.31536062733,97936.95991524344,137940.45498531443,0.29881257584209586,8.759927914155519,6,10
609,1080,42.479258,-83.162083,0,1296,-0.009000768429101025,2.1949376610457065,0.44627552784594277,74561.51337467757,166784.0073743283,92026.95333554306,0.3884663197318325,8.81381377237256,8,13
61,611,0.0,0.0,0,1024,0.024288146345925368,3.095210449191892,0.34136386123620455,78396.24321179058,136215.93256943184,136005.41952518738,0.2941351031051085,11.25287873215208,10,15
610,2268,0.0,0.0,0,3398,0.0038447616462223555,1.6533383737904395,0.6639722824560679,89669.40214043038,107012.79537438502,217385.65180546965,0.5762992712105158,6.468745067800655,11,8
611,2568,0.0,0.0,0,3852,0.015110813871576728,2.5830144768896126,0.40369932095789735,93075.96115389958,160798.14123378415,85470.86101642413,0.34916043397403024,10.843879005461375,25,15
612,2112,0.0,0.0,0,2816,-0.07006306449975337,1.968543079719529,0.4493762725899999,112226.69691076184,226496.30547415116,54802.11518423962,0.3970544288546194,7.26988619748052,5,12
613,1200,0.0,0.0,0,1800,-0.003852326467655723,3.2071399296803174,0.3060509609847313,42368.21410627967,184512.28964879276,172391.32096547732,0.2661820210473771,12.752000075079993,8,2
614,681,34.146081,-118.290009,0,1024,-0.0738354756216854,1.677557384538016,0.5453334693413252,87555.58339325558,169452.9550363758,110177.18422916182,0.4807589704785831,11.768983485848416,15,15
615,3000,51.99841,-0.598411,0,4000,0.05195804724898173,2.2510397879476027,0.4708490284867918,106475.56050803396,115526.40284818012,112829.28212421927,0.4039237215486051,8.914975682429064,27,15
616,683,0.0,0.0,0,1024,0.1176175494173379,6.987977791445617,0.21029664140366516,111682.73187048905,105051.46982807998,256053.89617205376,0.17129095791800797,10.649403455999822,23,11
617,2112,0.0,0.0,0,2816,0.03654189157887425,2.3436314690588205,0.4536983482980634,128805.49628283207,163456.43522308933,17073.88417047119,0.3905163871770506,8.48068519462026,18,11
618,681,53.224914,-2.87904,0,1024,0.23782081813591743,3.671679432563252,0.41413841068544127,111789.94705249663,57648.53051865243,168948.29333457816,0.336726127126143,6.447045417308543,11,14
619,2906,0.0,0.0,0,1930,0.08563276511128742,1.880281910246105,0.6389907635902792,157380.5443727259,148470.61613800895,121769.34576576414,0.5467064661262023,9.939329054966809,21,10
62,1536,0.0,0.0,0,2048,-0.08990936299780415,1.8672466364878195,0.41184295933256077,50658.38697425465,212834.2874920298,115392.49809526902,0.3663721484993571,7.9726622882483005,14,17
620,2592,0.203418,37.482948,0,3872,-0.019558597882806145,1.9641239253685359,0.5036216699787004,80314.96389666262,131648.3930612144,65977.14110373548,0.4392916248383424,11.71454718454153,16,17
621,1024,0.0,0.0,0,755,0.01156387276817275,2.712704553524774,0.38358705344058425,78178.15045281017,154358.0348631065,93105.65433002563,0.33203503888450225,11.34536531130992,18,15
622,2592,0.0,0.0,0,3872,-0.012672629688166986,2.0234368415131025,0.3849069658116287,89896.94550366486,127678.19454707213,83405.07571418474,0.3355212389511043,15.632863606168655,5,15
623,768,43.824474,-79.178131,0,1024,0.08720657796040301,2.0224794032585955,0.5616170925490613,154928.74642180945,139417.76391636755,74228.73031829836,0.4793542677386163,7.64396513223553,21,0
624,1536,0.0,0.0,0,2048,-0.05497023304564476,2.157513887687137,0.4103604664250501,40839.723729885016,195823.78128164104,67085.52124465209,0.36171149387861257,10.09613363331932,28,10
625,1333,35.650981,139.401625,0,2000,-0.07234755375205727,1.9500851853331704,0.468791976448029,68611.68768673616,203028.8475508838,56286.19688895513,0.4141378240712353,7.161053080636326,16,10
626,666,55.945751,-3.270921,0,1024,0.11402431155891338,2.5218937817561056,0.46314692037018473,96948.68878260638,42891.75194556641,173062.2736242651,0.3912423305168323,8.195643805996625,6,15
627,749,0.0,0.0,0,1024,-0.10758462299201224,2.8814526777029874,0.26375584991590095,211980.96793396858,306790.4,125042.57870110574,0.2394625479499627,13.829284926461881,27,15
628,2592,0.0,0.0,0,3456,0.17877780106316768,2.5348318236691996,0.5038961039615031,77727.00564154006,34390.40817786261,75245.96049401368,0.4203822247717056,8.977598106864354,4,19
629,687,33.856375,-115.467681,0,1024,-0.0602866919487852,2.768095614741614,0.31582129783293067,132189.81173928143,265339.60977630154,218919.24813958228,0.28011598793856995,23.469274814862516,30,11
63,683,0.0,0.0,0,1024,0.1521101523058315,2.880286952680739,0.46021069162018713,133854.1062135272,96600.83412600536,165832.69158267786,0.38501529419247416,9.181595641895061,26,14
630,3456,0.0,0.0,0,4608,0.0594315384902481,2.635817959229591,0.40524233049481423,120997.57362305521,123894.34098553493,90430.656111004,0.3462217602693122,15.295298827372255,26,23
631,938,0.0,0.0,0,1300,0.06941062601317596,2.667820146038156,0.4114270493217247,78354.40139236311,96603.35223044798,89755.90284147828,0.35062988765963504,8.754935253053285,31,15
632,1536,0.0,0.0,0,2048,-0.05107566138393907,1.9575974764147084,0.4986722384821979,71703.21288826603,168484.35794411303,36434.084518026066,0.43803567875773586,9.703224028350991,23,12
633,4000,53.224911,-2.885862,0,6000,0.1663573117787039,2.2498423801130865,0.5523430405879497,126797.88659341114,53130.396033156016,68123.96560356389,0.46365825335045174,6.397974966881787,30,10
634,643,42.302871,-71.086303,0,1024,-0.02075108112030341,2.1788290689782737,0.4479450270755447,111753.02433590879,148482.65334590434,28992.651682030664,0.3910507024565488,10.951173125720288,28,22
635,960,0.0,0.0,0,1280,-0.06500168096556816,1.7270014903825395,0.5374696131591692,87393.06028989563,177955.9739504128,142473.39563815648,0.4730762564213001,6.643289438106472,21,23
636,533,38.929969,-77.050251,0,800,-0.1249652466164342,1.4365737435306511,0.6480443513220364,91024.57514625133,105172.05823411464,129566.50782341692,0.5749011589087298,10.933208951280562,12,10
637,2490,0.0,0.0,0,2491,-0.1518133508644852,2.0419811448383,0.3721875698613185,289811.09634764196,419430.4000000001,67044.45744098132,0.3379071357951444,6.033816283736483,31,14
638,3580,0.0,0.0,0,2378,0.06983987302812794,1.837634208804938,0.6298496248698555,145944.27135459008,154378.82364495462,120474.3990766872,0.5402919162787043,8.979086716256521,22,1
639,1760,0.0,0.0,0,2491,0.14652801885414996,2.525950216341721,0.5060370992585943,162108.25429186373,142391.60846819592,30895.466920281724,0.42535516471886115,11.875831592100326,23,11
64,3456,0.0,0.0,0,4608,0.03569114088435987,2.151679768394145,0.4812927772100633,129630.24228100992,118111.84247584998,89698.8685658855,0.41456471905491865,13.401789258971757,26,23
640,2304,0.0,0.0,0,3072,0.09003293074877053,2.206486150456647,0.5135457471863389,68259.94085479419,56100.289184994406,29748.593053565855,0.4373306812051847,9.501713092989844,29,15
641,1536,0.0,0.0,0,2048,-0.05752337325019112,2.2084018381994586,0.3907961650764732,19724.15513610997,204789.79526880727,101241.62125660901,0.3449660727775317,10.731178950815208,22,15
642,1536,0.0,0.0,0,2048,-0.10600507108274992,1.7665204570024522,0.4600891837571856,52494.438130783594,199687.65279766294,12253.106082404847,0.4098286675391756,12.754010992452596,6,12
643,1536,0.0,0.0,0,2048,-0.016944981780357166,2.2441806732892617,0.43921292053773175,106850.04324987426,166268.2649342321,78089.93797325407,0.3830992818925097,8.808434372772712,14,13
644,1536,0.0,0.0,0,2048,-0.1054866195262392,1.833835272985378,0.43218090203936915,35455.19896056618,249140.18755600226,97039.02660613753,0.38553983027735983,11.198446610483675,24,14
645,853,34.9262,134.68544,0,1280,0.023653103294094924,2.6144168971829984,0.36232275633028915,78073.45256693994,145372.65665674547,114523.35009750439,0.3123995438867109,7.117279667512415,30,11
646,1024,0.0,0.0,0,681,0.12911484033787582,2.442548605527718,0.501646308147041,82000.07371236524,78647.66644065162,113689.5758897886,0.4232227924106503,9.41972998454994,21,16
647,1584,0.0,0.0,0,2816,-0.07775673225895978,2.014161826558176,0.43424388513292916,45193.9858111674,177247.0062002741,68939.45909757826,0.3846544709297166,9.856151448559391,3,11
648,687,33.856375,-115.467681,0,1024,0.1341135371644841,2.4259948846570545,0.6306095569456216,144423.44305778985,208909.81464603334,202205.92841127745,0.5347468349552637,8.822303639175715,30,14
649,819,39.749862,-104.948422,0,1024,0.04002548226480837,2.3225326776090007,0.4606619534743673,116098.76915655336,123820.25296113716,37334.34776002745,0.39622807657771286,8.256551434040952,18,11
65,2759,0.0,0.0,0,3672,-0.01879024203038962,2.0654078339100344,0.4806199677712223,40897.60063527226,148689.05455937234,101093.70859532038,0.4192401034440062,11.495125888048685,12,12
650,1536,0.0,0.0,0,2048,-0.03401972733421203,2.1383071932776487,0.45532189197346684,97915.58738015108,179586.70307191456,151573.57873543352,0.3987386053579241,9.68812678766846,23,9
651,2304,32.735958,-117.149009,0,3456,0.035791208768645735,2.794017358051822,0.3862226510726052,105275.29880693233,160487.5092729649,134629.50392919907,0.33198514689699354,10.733269678717852,30,12
652,1584,0.0,0.0,0,2816,0.05618194355258468,5.925792589391572,0.19788377018675865,63319.00117131771,121873.50717428296,206407.29932990903,0.166441285680181,9.520416746886767,21,9
653,4000,53.224983,-2.885828,0,6000,0.04969573799752158,2.2787221385995364,0.46161250586231234,95761.19552854149,101833.03944319839,42023.41593551016,0.3961200626263326,8.674071308840796,16,11
654,2126,48.804941,9.203796,0,3293,-0.010446149739872707,2.1457517512189024,0.4551072641105341,113100.52043524037,138302.00465271642,22353.63715868678,0.39627636235618996,10.411483482100696,30,14
655,1584,0.0,0.0,0,2816,-0.014189514662553498,1.9371007714101414,0.5050901166287844,131389.30562454465,144057.6742605544,48595.786840699126,0.44004865314177366,9.747586038621334,3,11
656,2426,0.0,0.0,0,1673,-0.015328379053548197,1.9010511575838798,0.4850124490248312,72449.4969712619,130015.90410776676,160165.55823133624,0.4227208285969809,11.669826289620694,10,19
657,768,43.824474,-79.178131,0,1024,0.0849910047099526,2.0382727268984024,0.552844551629877,116543.47408227826,97480.83313062112,50710.387384308815,0.47194907230452665,5.575504612707392,21,0
658,1536,0.0,0.0,0,2048,-0.1115981038332574,1.7157421679998797,0.4637703348970619,35517.81818561871,220084.81413636878,101025.36183553118,0.4135657670259831,9.819952354172745,12,14
659,680,0.0,0.0,0,1024,-0.12777541805567988,1.6793826629463315,0.5126767853090297,66740.14076667471,231221.98355000763,111944.53180134446,0.4576035812028072,8.755547483694603,21,6
66,1536,0.0,0.0,0,2048,-0.05240127327072727,2.1453865111227803,0.42665024904493853,27120.793726093885,202984.828556816,119855.41686826952,0.3756114163126447,9.811118365414233,19,11
660,687,33.856375,-115.467681,0,1024,-0.09693401275356492,1.235302694058913,0.6986695728657835,101753.27370163576,129404.6275410582,172329.0896337586,0.6161637808347835,7.224912352704139,30,14
661,2112,0.0,0.0,0,2816,0.046164392329117857,3.4270249432319178,0.3138371678676473,81775.75846585997,150202.9930761701,181763.80186568137,0.26811576173800217,10.240424073499756,21,9
662,1704,0.0,0.0,0,2272,-0.05227491837151774,1.6159972678665593,0.5693993979481257,145837.844328327,154367.9545898047,139933.0012994314,0.49957911620190837,7.868143865945751,17,8
663,768,0.0,0.0,0,1024,-0.048266571514501394,2.1036518676544866,0.426432347584525,153458.04397510958,235257.696235086,166800.83971211498,0.37502299394530836,24.424073934337837,7,2
664,685,51.843701,-0.547295,0,1024,0.13125139057927807,2.6833412482142496,0.4476502976033523,109511.62526822845,102201.20429231742,172608.68900943417,0.3761201350311368,8.565737726242201,20,13
665,3097,0.0,0.0,0,2057,0.03641130485995084,1.6668984022481292,0.6539934394644507,135042.48501572464,89747.52892197088,171759.83308549048,0.5644884556362837,7.7054888175806076,21,9
666,1944,43.647403,-79.456429,0,2592,-0.1517906042156609,1.721844014281955,0.4614142922903015,64964.86275159314,295139.8410073435,140323.71532282062,0.4153997624790036,9.644620566762145,23,19
667,1584,0.0,0.0,0,2816,0.027656672585107206,2.2776297454507746,0.4612108825691175,100123.16492200994,129282.03167246406,30374.15234482547,0.39789893718347746,8.856415854477934,3,13
668,2848,53.2246,-2.885706,0,4288,0.1532460344246478,2.434883404619689,0.5068210863042326,125405.40255795291,88597.8435877533,135031.9621653415,0.4253875006677591,8.082838808645826,30,10
669,3200,53.224538,-2.885645,0,4800,0.048822063458168086,2.0859553112384175,0.5064515652947769,129684.9151201566,145413.3549542132,159918.73528000264,0.43514784255004246,7.492457948290813,13,14
67,1536,0.0,0.0,0,2048,-0.006805796174420217,3.184567647837823,0.3000195773554899,44932.36768744777,212242.13779228667,209150.09207902986,0.26122880200966525,9.69628738916947,4,9
670,685,28.036285,-82.418532,0,1024,0.08658285664029239,1.8561762485652795,0.6229570775048021,161423.87206685243,116940.32329012948,118979.57455051779,0.5326892320909508,11.225551423368708,11,14
671,1536,0.0,0.0,0,2048,-0.04933354359506678,1.8963721733954966,0.4744401563033981,111437.35976547543,171931.990263127,29847.816134518118,0.4168215441393986,9.517890263658073,14,13
672,1536,0.0,0.0,270,2048,-0.046503055281457914,2.5005345329980297,0.3419571837404675,69011.74946461411,227658.48943766626,173010.0942161083,0.3014847221951361,12.657491777311378,19,11
673,4000,53.225127,-2.885873,0,6000,0.15444739645445468,2.4218223349386268,0.5111321065505827,141368.93692588748,82899.18661265621,180813.34061094298,0.4290157084451228,9.312968642839234,31,11
674,683,0.0,0.0,0,1024,-0.1177303892187965,1.851653418459299,0.4528472500902799,64583.3620967678,253154.17859762852,186987.45596845675,0.4046709165267659,7.393895448729362,24,16
675,1536,0.0,0.0,0,2048,-0.05014886006337953,2.392452604242449,0.3912684561112608,90340.75511362522,230143.12392908894,119023.4438447597,0.34466431634770733,8.865591474560638,23,12
676,683,0.0,0.0,0,1024,-0.12840609616514093,1.6634374682553488,0.4936801112500828,58855.439080758624,255739.52459531947,144206.71712587532,0.4411655554741381,7.7629993434491515,24,16
677,4208,0.0,0.0,0,2625,-0.054380229597092086,2.0013458452153046,0.3869417083858212,38021.937437484696,175679.88152363946,56421.96113807696,0.3413149713437448,14.548010908857478,10,19
678,687,33.856375,-115.467681,0,1024,-0.18609710310073202,1.3241354410007866,0.5645896168072844,71343.2569261688,247220.123026909,138018.30601047096,0.5083211778650427,6.591180455454119,30,14
679,768,53.227528,-2.884855,0,1024,-0.012235188050963658,2.118281395146445,0.46417515390600983,53499.3815057707,180336.34590575466,72367.20285230504,0.40432468532602595,10.070812427037982,30,14
68,681,0.0,0.0,0,1024,0.18946960398920468,4.225591705123431,0.34962569785963077,70482.44439575006,68060.07738873061,168319.0940822421,0.2853637261060745,8.717025459382791,17,15
680,687,33.856375,-115.467681,90,1024,0.11955007625796116,2.380332005616778,0.4917335626351931,134757.77320189486,96007.72177819865,141243.90517352126,0.4155368152292208,9.518852663730087,30,14
681,1167,0.0,0.0,0,1751,-0.06604522815285369,1.7445965901786455,0.5342926347555957,64157.342060143215,143700.46782749178,60526.29776294672,0.47041774623224286,10.769967553826119,15,2
682,1536,0.0,0.0,0,2048,-0.08840263307164888,1.7624223170388118,0.44235033861717016,46533.28667201576,154771.6651711159,80025.67822892849,0.392722828555187,7.087284193214293,14,13
683,1536,0.0,0.0,0,2048,-0.09661855332473746,1.896559041757972,0.4196535043415773,33219.2229439522,252807.64583263692,25163.459711785792,0.3738034478597163,10.412961047219508,14,17
684,1024,42.475998,-83.149166,0,768,0.014692337390086713,2.086481231562513,0.4902458571383262,92888.36748215569,131183.56332498367,183927.32867267623,0.424367872889035,7.742376940553921,19,10
685,6000,53.225155,-2.885828,0,4000,0.11949383047849133,2.617473054422662,0.4427756231726301,144218.851997773,79008.11603778436,75278.05574151223,0.3730214988836366,9.435788390245591,30,10
686,2848,53.225102,-2.88587,0,4288,0.08498316764273542,2.545788778555673,0.44154868056970975,94934.89536724043,69821.15740948441,99863.45533221294,0.37528760083765017,8.836870656427605,30,15
687,2848,53.224363,-2.885039,0,4288,0.18809179423979913,2.3528558292753172,0.543547927441037,134960.0956044251,104241.18371737727,96213.81891507177,0.45392127240780766,7.451383392204363,30,10
688,3072,0.0,0.0,0,4608,0.04312316507821459,2.270534404617418,0.43575728689971793,62687.41442843389,104978.12511871224,136865.5600758967,0.37429892308150514,9.067934826138913,3,8
689,3071,0.0,0.0,0,4608,-0.03771829549110364,2.0620913930942755,0.3716101474472236,64625.82095717538,196897.46444441585,121487.37737541113,0.32639069477192784,9.525945087762198,4,13
69,3224,0.0,0.0,0,4774,-0.03043606905067789,2.0263008126476225,0.4653602174815495,57575.96095497572,163767.5022983498,172569.45939212097,0.40711107739682906,7.507775757928702,9,15
690,1536,0.0,0.0,0,2048,-0.11806615774855418,1.710138738322021,0.44465472010399554,21084.239417947552,240647.11135320115,177494.71428749646,0.3975879900746922,10.56506628155052,24,14
691,1200,0.0,0.0,0,1600,0.10069752507888818,1.9898330167374816,0.5561588878913809,156056.22349279549,98369.72086490842,143756.46491433584,0.4733112903404097,8.295554608424816,30,14
692,683,0.0,0.0,0,1024,0.033778020303677575,2.620819610643548,0.42017539725242176,82114.28064729193,108124.4703470958,74580.6836490224,0.3616680019215429,14.048894422259114,26,14
693,3072,0.0,0.0,0,4608,0.06267929101394493,2.4101197509603796,0.41573910098335387,78888.65336909288,94400.89802030487,138569.43525980835,0.35502482798239515,8.14556522433468,6,10
