,Proportion,arousal,contrast,dominance,height,hsv_itten_std_h,hsv_itten_std_s,hsv_itten_std_v,lat,long,orientation,pleasure,symmetry,width,day,hour
716,10.0,-0.021980399569609455,1.8377383292906808,0.5194271092663957,4000,165266.89599570612,185886.4872603708,59131.785735103775,-1.37077,36.855888,1,0.4532527044401784,9.185595005142094,6000,1,16
723,42.1052631579,-0.05958779687482689,1.7855592401477498,0.5071649690560057,4000,131148.707116091,158408.0475140073,78997.75315932867,-1.370624,36.85604,1,0.44623352664138455,10.962838593216935,6000,1,16
7261,40.0,-0.06460545790267413,1.5741432596102798,0.5239736311804473,3456,101368.96102769,154599.79145910902,137253.76999801013,-1.378472,36.81455,1,0.46131653007708034,11.03146567734639,4608,1,14
7265,70.0,-0.0762119283894101,1.4938991274435214,0.5833252292058221,3456,125567.84592601722,154295.56944513993,154812.90740331268,-1.378758,36.814062,1,0.5139848430920745,9.72448875944753,4608,1,14
727,40.0,-0.0003594137599198244,1.7460110023070858,0.46884676857067625,4000,131409.26497038009,182757.68107743104,197630.40201570425,-1.370553,36.856072,1,0.40723554823903413,8.434077258759752,6000,1,16
7270,10.0,-0.09909460548750526,1.5775311493222146,0.5456508327752911,3456,100859.87281785226,180592.85201026092,245205.90906555793,-1.381124,36.837785,1,0.48347316718007133,8.54196051501254,4608,1,14
7271,40.0,-0.06782851938080986,1.7165661990375067,0.528834759985137,3456,121880.17712969844,162700.83681653268,162023.19736589162,-1.381362,36.838297,1,0.46584965760742875,10.391594763434046,4608,1,14
7276,80.0,0.001550358190450296,1.5853754943408256,0.6132756996989592,3456,104481.29341976326,115123.37797163529,166340.55272442335,-1.402344,36.889747,1,0.532489991346956,8.717845591511496,4608,1,16
7277,60.0,-0.023401854960716978,1.5345842016364648,0.6053916607547203,3456,87604.88798767643,109692.6678078348,159595.20713563633,-1.402302,36.889716,1,0.5280515098015499,10.107835615694704,4608,1,16
7279,60.0,0.0005072778877284745,1.6450473577762945,0.5931235445152856,3456,98351.99782922561,100480.296175917,163901.0856726296,-1.402306,36.889719,1,0.5150882259915138,8.728460182566653,4608,1,16
7282,90.0,-0.015881618288066668,1.8423535288568411,0.5233990706402643,3456,80226.6379172155,121919.6338757626,80827.21784564076,-1.401741,36.889656,1,0.4561136286076653,11.768977353119798,4608,1,16
729,50.0,-0.050654949404233526,1.5442231542983278,0.47723046279395487,4000,102105.42487247623,148530.63594289226,192820.70451818415,-1.37041,36.856384,1,0.41937254043103744,10.164607209259955,6000,1,16
730,30.0,-0.09808406684589556,1.6362992627774449,0.5285564669132599,4000,93490.74633739011,157152.2182242427,87336.21292580885,-1.370515,36.856496,1,0.46852888027470074,13.58624142699997,6000,1,16
7301,90.0,-0.09101459231992053,1.7322858575599915,0.5119695087792666,3456,121100.63601746001,217259.53912682406,195375.34386064854,-1.380219,36.866275,1,0.4534403445275758,6.951651704851476,4608,1,16
7309,0.0,-0.08097968847294952,1.790779410290163,0.4898769562479781,3456,107686.21743828997,206507.4235750376,139746.24705038295,-1.377908,36.865018,1,0.43328382493682477,7.378041867096758,4608,1,16
7312,0.0,-0.11658526598674628,1.613892021992244,0.5193258901055435,3456,100058.06879923944,230664.81207327658,199849.90478022918,-1.377824,36.864987,1,0.4622981168331821,6.9351957348117015,4608,1,16
7315,0.0,-0.07424885060748687,1.6360970266397024,0.5626226855217586,3456,123979.61939434508,164722.4408670537,148909.49096906706,-1.37691,36.864724,1,0.49581483672758153,6.004474390533863,4608,1,16
7317,40.0,-0.08406006712209073,1.7863420422182335,0.5000252050904406,3456,105365.92081013038,184890.16058514308,100271.23376455814,-1.376566,36.8647,1,0.4423951251663445,9.536408795258046,4608,1,16
7326,0.0,-0.10565404922397756,1.5936801318119258,0.5418618573132247,3456,110465.08120819599,197770.75745114597,180913.33554679342,-1.375805,36.864628,1,0.48081564235382224,6.9291005617088,4608,1,16
7331,10.0,-0.083275319620314,1.6811080105353033,0.5385557809850702,3456,160275.99017424078,181407.49319915095,123416.20130544719,-1.357368,36.856613,1,0.47578378012004624,8.677070995169554,4608,1,16
7332,40.0,-0.09763604453430007,1.6395483814934737,0.5379955705385696,3456,168565.83515993587,199161.98133077507,143391.95740579968,-1.357366,36.856587,1,0.4766836385099725,7.7997459940571385,4608,1,16
734,34.4827586207,-0.07036747163003736,1.5156569855020303,0.49796643788789574,4000,105261.51456597146,129688.34358260575,93097.69006204659,-1.370633,36.856577,1,0.4392851455852184,12.183092233214708,6000,1,16
7340,0.0,-0.037624833210473996,1.6249928755503888,0.5900671988245665,3456,192815.33053114146,222181.07558565828,156772.95058353234,-1.357492,36.85607,1,0.5161150834533274,6.259842674959048,4608,1,16
7347,20.0,-0.0690119364963542,1.5944731478508327,0.5750813585710078,3456,129123.04485257463,149465.36484282906,113509.44131950727,-1.367155,36.855787,1,0.5061298106973064,9.915741795807524,4608,1,17
735,50.0,-0.06105485076458976,1.8527265868537444,0.47269205594129937,4000,107457.34402491478,156424.33890287022,74480.36454589148,-1.370633,36.856577,1,0.4164348872043886,12.245527501816968,6000,1,16
7353,30.0,-0.09397388760750885,1.604728704855906,0.5494970625953853,3456,113972.80941595968,191252.59464383745,122963.72283184445,-1.370661,36.855966,1,0.48631931548857577,8.617980912484398,4608,1,17
7354,70.0,-0.11353757386875706,1.4663683214181542,0.5941135546355736,3456,110236.70960331983,176081.85061726265,179971.45601085376,-1.37071,36.855927,1,0.5269581592302575,9.550106280408475,4608,1,17
736,55.5555555556,-0.03015280120286501,1.8708640574651867,0.4849993426891596,4000,119754.817344532,163411.24279804007,135587.33886892078,-1.370633,36.856577,1,0.42414062173844796,10.14434839018893,6000,1,16
7361,22.2222222222,-0.06766678031283295,1.3671925917305856,0.5014360024404584,2000,81515.14644564872,132433.0517869312,138199.59685019183,-1.346287,36.801156,1,0.4420377878270116,5.774022105072687,3008,1,13
7367,0.0,-0.05201506825312019,1.486960898101817,0.5796855840651893,2000,86785.42465599984,166468.33421885376,174070.21300676983,-1.3486,36.822523,1,0.5084877454873947,14.490329476914491,3008,1,13
7378,50.0,-0.031938348588936294,1.2245516410220052,0.6083573488482971,2000,125022.36944665365,123780.3313664978,154155.0488617079,-1.348831,36.823216,1,0.531451385264798,14.055306491200918,3008,1,13
738,10.0,-0.0885771475312164,1.5152021041051145,0.47740068495055415,4000,107107.47462193704,111446.84219483296,39404.115574673444,-1.370422,36.856385,1,0.42318145783651007,12.554064111059068,6000,1,16
739,20.0,0.023089527847420216,1.8460960394303674,0.4752852280336018,4000,164880.04587948843,186629.13698241228,193298.89648992365,-1.370394,36.856367,1,0.41056364961307823,7.752326550364722,6000,1,16
7404,0.0,-0.0884026561897106,1.500772830727346,0.5756500227246699,4000,98062.08478759203,174456.8387768161,183272.5273508159,-1.362918,36.839947,1,0.50849571925361,14.983302664931639,6016,1,14
7410,90.0,-0.014985561227300548,1.3299916397089782,0.7011556815485951,2000,147476.70050572584,162596.78283779172,194609.3835872829,-1.362853,36.841424,1,0.6104115556997762,5.552841300473439,3008,1,14
7426,50.0,-0.07566978285765893,1.493074398076855,0.6440083149423756,2000,91943.78592590633,132061.4483897553,185601.5702741284,-1.361892,36.844168,1,0.5666367251916139,10.246684174905901,3008,1,14
743,0.0,0.007310540836905743,1.804730741839481,0.48816314170207475,4000,173498.5091998071,233565.0895900327,219357.84965110218,-1.370279,36.856338,1,0.42327165334993205,8.988900883294795,6000,1,16
7432,80.0,-0.054294408509148934,1.4578406115835763,0.63679421295847,2000,133196.91614006017,203862.36593741376,201328.45035800472,-1.361644,36.844313,1,0.5583075464421192,5.75496295695941,3008,1,14
7461,50.0,-0.055955262437063835,1.7913114343881982,0.5071401343428685,2000,105210.54448369496,148180.9167983516,123535.23459681003,-1.35752,36.849141,1,0.4458612659343621,9.030268225751286,3008,1,14
7473,70.0,-0.03426124110606052,1.6933467185373714,0.6016085446068182,2000,117512.36524960068,151897.36120683598,143692.8420029644,-1.35768,36.850961,1,0.5258141980055702,9.275241206531954,3008,1,14
7480,50.0,-0.015279648134394086,2.04138670941163,0.4911450272980026,2000,107801.28396447274,156962.8119039666,82492.64569375597,-1.357694,36.851134,1,0.42804236545947466,8.249854524518133,3008,1,14
7502,70.0,-0.0835719445222933,1.4126793046318866,0.6123374657432038,2000,109825.22099858888,164856.75393019238,154956.17742732583,-1.357439,36.852289,1,0.5398929794808497,7.670928130030174,3008,1,15
7511,40.0,-0.023306107898883627,1.6158752056507688,0.6166964468521793,2000,147726.72520983542,184384.94885103827,158117.02936397737,-1.357439,36.852289,1,0.5378606521172568,5.104648670392084,3008,1,15
7519,30.0,-0.044899337732689476,1.6255774940906946,0.604970970198765,2000,110523.90584117488,152249.4694966127,157545.24358065808,-1.357439,36.852289,1,0.529761538782991,9.135825597649774,3008,1,15
752,70.0,0.010648064102102867,1.9982115504770546,0.4952155819590007,4000,127847.44841824399,155560.73894527502,152333.33299999998,-1.369824,36.856417,1,0.4290745990359463,8.231954768783265,6000,1,16
7520,20.0,-0.022257378891947205,1.6890376070316038,0.5868859824837328,2000,116525.62435170882,152187.28878457623,173387.33144866407,-1.357439,36.852289,1,0.511868545140966,8.738595949461875,3008,1,15
7532,80.0,0.04208770250167426,2.5344723329806755,0.42311415447393824,4000,85479.79807078524,138207.08486760003,121008.36522415392,-1.358308,36.852835,1,0.36341812758149,10.77625818066682,6016,1,15
7562,20.0,-0.08060123712654432,1.1467244623432529,0.6097833834759963,2000,119612.36647279504,146781.30041800285,164804.53573922723,-1.367969,36.86367,1,0.5373879211493302,14.481800387778309,3008,1,15
7576,70.0,-0.05936870286472265,1.7182799294259794,0.545206855276905,2000,106235.26069870692,147571.6661951067,148865.8044018915,-1.377881,36.865049,1,0.4792523560664134,11.87380241637829,3008,1,15
758,70.0,-0.06481022623646158,1.657697437408896,0.4810263948827827,4000,127028.82696612172,153595.25418058984,116042.47801655316,-1.369824,36.856417,1,0.42403594333348726,11.495339577958287,6000,1,16
7581,40.0,-0.06417822243922586,1.4266963055270498,0.5379267826188792,2000,114580.1396238555,160992.41988988177,158520.75793900166,-1.38214,36.873944,1,0.4733938171858177,14.815755324541827,3008,1,16
7592,10.0,-0.027756103447035246,1.660736833169858,0.49448961442970246,2000,151733.99203064406,176351.27351397267,258657.6435900466,-1.38105,36.876834,1,0.43215169168365203,5.963580525268347,3008,1,16
76,70.0,0.014911156943360815,2.0984462449709094,0.49088918409410665,4000,130469.2230312915,218649.46020697147,233457.16592890344,-1.378549,36.814932,1,0.42490548731630773,7.550984966552297,6000,1,16
760,20.0,0.034296017254047795,1.760436441828336,0.4632025471175148,4000,180768.19357782186,179133.49783331982,215314.05161969547,-1.369824,36.856417,1,0.3989877552147851,9.500534222006396,6000,1,16
7609,60.0,0.0034357984540653863,2.106692062566861,0.4681427313156561,2000,132959.9558816697,181361.84415582014,265911.40518893796,-1.373912,36.879982,1,0.40625768415574826,6.452654266979788,3008,1,16
7613,75.0,0.05344958332216784,2.0321411524066626,0.517485023780963,2000,105896.48580755117,87190.02293840735,136578.50993557597,-1.3723,36.881347,1,0.44428382709134034,6.185380436002781,3008,1,16
7634,10.0,-0.05150839322604961,1.6683794929020068,0.532092659645011,2000,102149.46119969938,153804.39129881826,110095.16585310284,-1.372521,36.882304,1,0.4671036209613483,13.03707276105381,3008,1,16
7636,90.0,-0.05155543631612028,1.4523688114563038,0.6274688555166544,2000,92557.5124470666,131088.48538449136,174501.65531465755,-1.372636,36.882382,1,0.5499439004262874,12.330035042975913,3008,1,16
7638,80.0,-0.03467059499903563,1.5714531232472686,0.5950962751759039,2000,97820.86671252146,122092.09529367575,125774.1433584644,-1.372743,36.882429,1,0.5201977085406504,9.01140875975622,3008,1,16
7640,90.0,0.009489174188011068,1.8469452999737086,0.5830387770931075,2000,115682.87669409945,142874.6328471223,107993.70125562366,-1.372951,36.882549,1,0.505462317323161,7.038449296161773,3008,1,16
7650,50.0,-0.08546739883020003,1.3314385898985264,0.44304457187948326,2000,96307.30643910437,164901.44606643083,204670.9741191674,-1.382539,36.885503,1,0.39304240838902293,4.797224567941354,3008,1,17
7658,40.0,-0.051683092878522824,1.5878897610104832,0.44429352016944146,2000,113673.42516710852,146027.8210794094,234333.49933422287,-1.38457,36.886303,1,0.3908655425143975,4.239197349836276,3008,1,17
766,40.0,-0.07244864801511376,1.7309906804491824,0.5146621297581779,4000,113976.43519922101,153768.20043559073,119940.4423574004,-1.369824,36.856417,1,0.4539865390904241,12.01457237417999,6000,1,16
767,50.0,-0.08622518991933867,1.6373217550240993,0.5310519637359964,4000,106890.68464193791,157515.133292011,119904.90998101603,-1.369824,36.856417,1,0.4695513816519705,11.740063190907831,6000,1,16
7674,30.0,-0.03952023024013035,1.7730507955695907,0.46127232060395656,2000,98883.40471934048,142589.18059937085,241367.98926719528,-1.384913,36.886436,1,0.4044376753171809,6.0387237951291,3008,1,17
768,40.0,-0.06557879226221656,1.7385081370378934,0.5128547505324386,4000,125982.29225459514,158309.52164162457,130283.2099756356,-1.369824,36.856417,1,0.4517535734365934,10.771464976454304,6000,1,16
7683,60.0,-0.01782258602706316,1.2629285519187738,0.5381919859239024,2000,95112.4209697252,103101.84716677,238906.32947849852,-1.412625,36.900578,1,0.469148894494878,5.992657876608936,3008,1,18
7687,30.0,0.059106348721313734,3.913130936296962,0.2839959654569105,2000,91976.57885600853,110783.09692006267,140838.56808969466,-1.412625,36.900578,8,0.2409487648628599,8.11246608166257,3008,1,18
7692,20.0,0.03338843809539477,2.4816722067082098,0.4016906726267483,4000,76847.8418470913,108454.81432744238,103900.66942464274,-1.412629,36.90058,1,0.34565133656106783,7.003035221052613,6016,1,18
7697,50.0,-0.008398693923396372,1.9198854423332996,0.49784372032179286,4000,88979.97793823556,99107.68388576135,6185.127664181413,-1.412629,36.90058,1,0.4331959869118562,10.273887137111577,6016,1,18
7698,70.0,-0.06483840692928657,1.7996880218206697,0.48154302386544,4000,104107.13895336648,145944.13964938777,53133.97045414752,-1.400961,36.866328,1,0.424487364408006,12.310066277599184,6016,1,19
77,80.0,0.007797852887676093,2.0909020108536467,0.49460507983937557,4000,124284.52979644018,203378.29951201775,202096.18429901695,-1.378549,36.814932,1,0.4288195327517425,7.924367280360993,6000,1,16
7703,40.0,-0.1145181666811459,1.7204363606344504,0.48347106195306216,4000,67993.74054197114,184775.759161206,165946.7099449566,-1.398031,36.862373,1,0.4309580688182204,15.562491691334614,6016,1,19
7705,40.0,-0.0556043871991079,1.6346246008694973,0.3973931113924774,4000,72945.66343671312,151063.0654965005,13033.75014678772,-1.397983,36.862322,1,0.3505103628734236,10.56309200873868,6016,1,19
7719,50.0,-0.10729684257584587,1.620489025609443,0.45781259305188765,2000,73354.17297756294,201795.31210015758,24764.76637393447,-1.39725,36.861824,1,0.4079761223553414,12.444569394546958,3008,1,19
772,50.0,0.046263962045812485,2.2338716690052074,0.4651209958144443,4000,119450.58321424061,129244.17827817236,76213.95057045367,-1.369824,36.856417,1,0.39949855154191183,5.786220043533309,6000,1,16
7720,50.0,-0.06710613632051536,1.759776722793906,0.4055467558101484,2000,61326.099770453,156614.91275992844,119467.3354864091,-1.39725,36.861824,1,0.358702331697466,8.26489104026733,3008,1,19
7725,60.0,-0.1531514422233032,1.2463677390587222,0.5313558955112747,2000,91266.15434571325,187975.87413069795,91951.30492578968,-1.397096,36.861575,1,0.4762765311936342,14.607772224787203,3008,1,19
7732,20.0,-0.05508889515480819,1.929793792392163,0.4847959865597277,2000,80101.51103270288,163520.8132293868,117288.41526576935,-1.350888,36.802015,1,0.4263713787813372,10.72686913382891,3008,1,19
7741,10.0,-0.055561671570927035,1.6412772611179973,0.5409144525024773,3240,106524.27552753722,149831.95765389974,108535.3704774009,-1.353649,36.823925,1,0.47515679861832893,10.384130176181902,4320,1,13
7742,11.1111111111,-0.02055070981165924,1.9581063867365078,0.48719274160110215,3240,106805.5846464344,137271.82374107224,67344.52263300013,-1.353649,36.823925,1,0.4251186203997773,10.427618846593017,4320,1,13
7744,60.0,0.016307434164341772,2.119856947022223,0.4878376802689125,3240,121813.39881351312,130892.79058985639,131091.31202588015,-1.373477,36.836321,1,0.42212040877964857,6.357516333666779,4320,1,14
7745,65.0,0.0169336558601223,2.280466220406299,0.4406816860674461,3240,93612.22536524455,126976.23554035614,205145.123921254,-1.373477,36.836321,1,0.3811042238249639,7.544346941094087,4320,1,14
7746,20.0,0.045145459205631344,1.9697690125587075,0.5426140910656615,3240,103709.90262827685,85099.95357225525,54334.715685891526,-1.377107,36.844368,1,0.4669105153069887,8.093958091424314,4320,1,14
7748,100.0,-0.0013650315871539531,2.2042415936663713,0.44507703470558774,3240,87878.49685882586,130977.62740559931,17734.638366766885,-1.378577,36.848713,1,0.38668824176532035,10.208720103930089,4320,1,14
7749,90.0,0.06308911752764859,2.5573100804464475,0.4210899907685587,3240,93423.15031796634,97455.40977698467,98193.52572344065,-1.378578,36.848715,1,0.35963259518933177,8.893355536657914,4320,1,14
7751,0.0,-0.08891995772997441,1.6128492391229334,0.5250668568516391,3240,108331.83083086276,169332.01549854653,138849.48434185848,-1.380938,36.853529,1,0.4646133791573973,11.764210510592802,4320,1,14
7752,0.0,-0.05698518420516119,1.7890739290879925,0.4847243729032169,3240,113905.67655667268,173851.69664170666,145113.58625113868,-1.380941,36.853534,1,0.42649225231867405,9.345392445093763,4320,1,14
7753,21.0526315789,-0.032549627217396765,1.9956723602761501,0.4719188231659722,3240,117902.23805905184,158648.15563125844,190767.22346531824,-1.380941,36.853534,1,0.41301137707039665,7.649127999343694,4320,1,14
7754,26.3157894737,-0.026551305714308276,1.950809663538023,0.4821621023571619,3240,120070.1927110416,135990.01427310758,99236.58407395262,-1.380941,36.853534,1,0.4213287387300259,9.992885718101642,4320,1,14
7757,45.0,-0.0034925364015925275,1.5241569309689038,0.4406799038276472,3240,109354.75021613526,145702.45754825138,111359.5863228667,-1.382536,36.841041,1,0.38307465701876225,9.079428377317793,4320,1,14
7758,30.0,-0.04351259396845636,1.7707977100169392,0.5112972512725966,3240,113511.01563578164,150796.60586631251,132813.7303619873,-1.382228,36.840338,1,0.44827055043291664,10.018864645044571,4320,1,14
7759,21.0526315789,-0.05906019334628976,1.7283138542260066,0.5228553183024583,3240,112279.97491984045,153187.56903221618,125957.4786373031,-1.382192,36.840139,1,0.4598099078688878,10.868630940005255,4320,1,14
776,50.0,-0.09864364441057154,1.5595797731224719,0.5339330170536003,4000,101248.89672677373,154424.2187417505,119684.48788748228,-1.369824,36.856417,1,0.4732525219085963,12.923580112588551,6000,1,16
7760,11.1111111111,-0.04300300342803404,1.6291135926831861,0.5047915673917586,3240,102193.62671582476,135996.2826153715,128245.65481138142,-1.378155,36.813721,1,0.44257106408510194,9.875260362576382,4320,1,15
7763,35.0,-0.015150812173105821,1.9908564204162809,0.46120036618567234,3240,112223.8969523277,142075.95437933895,81345.71778526514,-1.37682,36.807956,1,0.40202251460232286,8.795779693533953,4320,1,15
7764,70.0,-0.04337196556573095,1.8172701064582062,0.5200505346943549,3240,93135.6803146177,185138.25195782745,189946.15080244892,-1.376816,36.807958,1,0.45585933930825123,9.426961520504337,4320,1,15
7768,100.0,-0.015058990520346816,1.7863429558081907,0.4284104165172527,3240,99168.98020718643,125028.85700669266,141345.0292110291,-1.376762,36.808013,1,0.3735350589634543,8.072572978889752,4320,1,15
7770,65.0,-0.031169095473575104,1.8073576532363704,0.5412736512716096,3240,106153.96010276771,144026.1241094823,83268.92329074515,-1.37671,36.807875,1,0.47311386556295715,10.100501234140083,4320,1,15
7771,47.3684210526,0.022381399337953967,2.022953678294073,0.5208059377174971,3240,107356.81143892703,109126.76212185534,94335.36797334638,-1.376688,36.807824,1,0.45016747147489683,8.766040990803427,4320,1,15
7772,75.0,-0.05096592281043075,1.78097418212345,0.5022848359390122,3240,83710.17289832023,165342.80255396664,65387.8122027849,-1.376688,36.807824,1,0.4411626825512081,11.803938785667142,4320,1,15
7773,50.0,0.0056393681287866815,2.2879611875166272,0.4498414481418889,3240,100791.43862699847,165043.2055263106,170518.00305148624,-1.376688,36.807824,1,0.39014999308774473,7.928563801142052,4320,1,15
7775,50.0,0.006160699862828134,2.1882112897152424,0.45477212095516395,3240,103453.54593407291,144443.81109206445,107098.30536785662,-1.383487,36.789206,1,0.39438203028085816,8.102716368589531,4320,1,15
7776,85.0,-0.05273160983306746,1.5380185510429873,0.5359392279129956,3240,114774.4654231361,166041.0646063196,177346.97582047083,-1.38352,36.78915,1,0.4705625179875701,7.728005139446534,4320,1,15
7777,63.1578947368,-0.05491989114480908,1.6426138345463825,0.5366704253589337,3240,124134.82903748918,201730.57563096378,194448.5677927885,-1.383545,36.789095,1,0.47140883514668513,5.769955222571444,4320,1,15
7778,70.0,-0.011353985446252962,1.9869017321624372,0.44099005701690047,3240,141733.49848747824,198868.61009118558,194214.9890061698,-1.383592,36.789,1,0.38410298831676615,5.3393690569014725,4320,1,15
7782,20.0,-0.07509086264670689,1.5635168432855515,0.5735130485560871,2224,99800.64583068699,148602.81156290416,131512.1235484479,-1.3786019097222222,36.78311265618702,1,0.505354578983445,8.364589515184926,3344,18,18
7783,10.0,-0.054810318324448354,1.591762804294889,0.5774958033519302,2224,103973.07156850223,136511.2115234496,133673.26975461058,-1.378575172505308,36.7830668824164,1,0.5068557446658702,7.4403609288741315,3344,18,19
7784,0.0,-0.07339435898256308,1.581919725208401,0.5805280953930924,2224,108592.66392067602,150200.840560897,141150.73874959192,-1.3784990942028985,36.78295185773541,1,0.5112834748559338,7.410815889241087,3344,18,19
7786,20.0,-0.07372496699923928,1.688869066282441,0.5420140501877566,2224,75491.14829714954,147444.34538903146,80092.13811327273,-1.3788951749915053,36.782309250136834,1,0.4778653336305753,9.599271425031706,3344,18,19
7789,40.0,-0.10719554865657117,1.679001336000785,0.5196242444120087,2224,85968.15461682437,181713.01048961794,68529.64132078583,-1.3791761151604656,36.78223560142711,1,0.4616507421892342,8.177310584240693,3344,18,19
7791,30.0,-0.11576361214265911,1.5973403689396017,0.5257521678106124,2224,97075.64342248207,194552.48816501937,84372.28196642676,-1.3791849093507862,36.78223318158826,1,0.4678001169472691,8.405729377045553,3344,18,19
7793,70.0,-0.06927726340290025,1.6339956772508013,0.565692000380412,2224,104961.74062353492,154708.9755120885,117387.55658738091,-1.3808491712564321,36.779486429384036,1,0.49800061941972273,7.4541016082948754,3344,18,19
7796,55.0,-0.05737114774721225,1.5964226120208442,0.5930877875497104,2224,125724.35984083946,158643.9094223286,149722.36309546043,-1.3808511506096515,36.77948283773862,1,0.5206448571248575,5.944543138507785,3344,18,19
7797,35.0,-0.05612208615186981,1.6201874690946347,0.5739492993685678,2224,111252.64816573533,168275.66690047612,134330.87208911518,-1.3808511603785816,36.7794828539823,1,0.5039021901535727,5.986980080569504,3344,18,19
7799,20.0,-0.06672199426456298,1.8132789991000557,0.5007364229635632,2224,74909.44704144837,153681.24921017527,98015.80315212213,-1.3808510426615728,36.77948317650414,1,0.4413389806297024,9.018862405692172,3344,18,19
7801,30.0,-0.0827522858599504,1.6993458835353408,0.5174710733391876,2224,84330.95000189563,155637.30696976223,52551.16536819669,-1.3808510458839407,36.77948320880533,1,0.4574208827201902,8.040111656949387,3344,18,19
7803,20.0,-0.0743022564076745,1.7501399480702688,0.4925266561845196,2224,97498.87978615731,163461.12720154598,58886.75852477835,-1.380410266561098,36.78162669622464,1,0.4349404801073967,8.244485709069428,3344,18,19
7807,40.0,-0.04795574393540139,1.8900794575210769,0.4861359377963476,2224,74731.49353556073,141921.07031304407,82192.44245198109,-1.3810221258091808,36.78233836644908,1,0.42684650050492856,8.69555972422303,3344,18,19
7817,60.0,-0.05064031799818053,1.718650441679653,0.5492246966292863,2224,95621.40514317676,138808.25793446152,94984.85388149465,-1.381092950685492,36.782816735012695,1,0.4818992610939199,7.085917572927199,3344,18,19
782,50.0,-0.059474089076957684,1.7553162137778449,0.5107464443914376,4000,128715.99323079044,156872.29360342762,149185.3631277397,-1.36956,36.856591,1,0.44933311718313423,9.678068869351092,6000,1,16
7828,20.0,-0.04462014867315897,1.6192057819868957,0.585547238916897,2224,100864.24376551328,125501.75166586322,124019.74806278053,-1.3809318653263125,36.782807888040715,1,0.5128647668851027,7.315363748016942,3344,18,19
7835,30.0,-0.0851079113780203,1.780364900941147,0.4912285843017651,2224,80777.17328174395,165999.38137595574,116040.25293070599,-1.3824748833871547,36.77969238995835,1,0.43485628134036924,8.774703570126896,3344,18,19
7837,10.0,-0.10706965823976249,1.6675156774534143,0.5062229635390199,2224,84392.54293215458,183287.0301554368,85754.55881500151,-1.382474716413831,36.77969235776093,1,0.4499993636530379,9.231179274311968,3344,18,19
784,60.0,-0.06763596840349186,1.7344304945664148,0.4928633370658738,4000,110545.1414855287,149985.15051564272,89687.50966674357,-1.36956,36.856591,1,0.4345893174344227,11.732953036607718,6000,1,16
7843,20.0,-0.11630060939540453,1.6434659813284878,0.517627165975407,2224,82349.1200978425,183559.63506283183,51378.008877555985,-1.382477430333063,36.77962655868363,1,0.4607952667451998,9.04031858113919,3344,18,19
7844,70.0,-0.10380520964540613,1.7229007015009405,0.47507996706866845,2224,60664.030141885196,204981.77377806057,189929.99781556948,-1.3824775416174666,36.77962433453546,1,0.42263602189752464,5.6618565858434895,3344,18,19
7849,66.6666666667,-0.11877785165157757,1.5672637239150584,0.5483107331660406,2224,87263.52410976509,172237.58637300978,127993.42643884316,-1.382701113861386,36.7784489019352,1,0.4876835885828337,8.765393748269348,3344,18,19
785,60.0,-0.0811145196818122,1.6438828756344042,0.5212149318279495,4000,112447.67849488441,154077.65394761175,107782.65310130177,-1.36956,36.856591,1,0.4605143702852708,11.013394082441653,6000,1,16
7858,50.0,-0.043320961805344255,1.7024781151972666,0.5759734868051974,2224,85916.9924620399,163010.05164590312,118177.55348156812,-1.3835168654837278,36.77474546196847,1,0.5044243856092087,5.728256663849111,3344,18,19
7861,30.0,-0.04745561543623181,1.781695591081455,0.5220162005874326,2224,87392.92132311912,142834.47992274133,77228.75886755026,-1.3850956758006705,36.774412820045,1,0.45796079414740987,6.795780056714685,3344,18,20
7864,60.0,-0.014294163889638972,1.8375420412011614,0.5313015473850571,2224,101448.72479429639,131095.360499142,81382.82965643852,-1.385029496206882,36.77450726270974,1,0.4628237992319149,5.71814811185726,3344,18,20
7867,90.0,0.01403735963768582,2.096186890626778,0.4800199065052767,2224,110183.37141052131,128044.28267907942,88013.43622172443,-1.38496039782188,36.774583664021165,1,0.41554970540393454,7.0774693163929845,3344,18,20
787,100.0,-0.01770323198752677,1.8954696875264825,0.47438806188247495,4000,150359.20615996735,195968.6880856225,214572.70181507763,-1.36956,36.856591,1,0.41372265251127677,7.6211058708788215,6000,1,16
7874,10.0,-0.08673531023831937,1.5411618438501486,0.5941203180227806,2224,106397.36487912762,153314.67414699742,131452.59113544406,-1.3825529074147942,36.7720315238903,1,0.5243764949195941,6.622480861976119,3344,18,20
7877,30.0,-0.06449607202438351,1.590103880440687,0.5891186786934873,2224,115722.64214587491,158732.4914401585,129486.58721101409,-1.3824503420152592,36.77188981332977,1,0.5178854760924109,6.847662839722743,3344,18,20
7878,0.0,-0.08802783570030885,1.5942329310385102,0.5614008885936256,2224,82091.69485026416,143683.6568897103,101082.55027891257,-1.3827050505050504,36.784590529677345,1,0.496083934570214,7.702578762800632,3344,18,20
7886,70.0,-0.10251730828288186,1.897170095034966,0.4104139499428739,2224,42622.28060403255,222715.86125375086,157599.32017055852,-1.3843800041933665,36.78730699319188,1,0.36634822475939527,6.814059920667812,3344,18,20
7891,20.0,-0.08691252292364808,1.9471510775120722,0.43689478618970123,2224,56090.01347883199,195589.83752230075,16617.11909113276,-1.3842307321872054,36.78739973250031,1,0.3878407369045055,11.032201180621954,3344,18,20
