AID,GID,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
15156,2404,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1282,1555,ok,Male,zebra_plains,left
18693,4661,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18693,poor,UNKNOWN NAME,zebra_plains,left
18694,4661,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18694,junk,UNKNOWN NAME,zebra_plains,left
18695,4661,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18695,poor,UNKNOWN NAME,zebra_plains,left
18696,4661,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18696,poor,UNKNOWN NAME,zebra_plains,front
18697,4661,juveniles- two year old,"NNP GZC Car '2RED', Person 'C'",0,IBEIS_PZ_1607,1880,ok,Male,zebra_plains,left
18698,4661,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18698,ok,UNKNOWN NAME,zebra_plains,backright
10155,7792,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0043,316,ok,Female,zebra_plains,left
10156,7792,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0004,277,ok,Male,zebra_plains,left
10157,7792,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0219,492,ok,Female,zebra_plains,left
15413,613,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15413,good,UNKNOWN NAME,zebra_plains,right
12396,1410,adult,"NNP GZC Car '1BLUE', Person 'C'",0,IBEIS_PZ_1404,1677,good,Female,zebra_plains,backleft
12397,1410,infant,"NNP GZC Car '1BLUE', Person 'C'",1,IBEIS_PZ_0619,892,good,Female,zebra_plains,left
12465,4901,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0858,1131,ok,UNKNOWN SEX,zebra_plains,frontright
12466,4901,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0848,1121,ok,Female,zebra_plains,left
11513,8801,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0411,684,good,UNKNOWN SEX,zebra_plains,left
11559,8842,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0392,665,poor,Female,zebra_plains,left
11560,8842,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0389,662,good,UNKNOWN SEX,zebra_plains,left
15428,480,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15428,ok,UNKNOWN NAME,zebra_plains,right
11203,8561,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0462,735,ok,Female,zebra_plains,left
10690,8119,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0117,390,good,Female,zebra_plains,left
10691,8119,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0147,420,ok,UNKNOWN SEX,zebra_plains,right
10692,8119,juveniles- two year old,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",1,IBEIS_PZ_0082,355,good,Female,zebra_plains,left
12384,1374,adult,"NNP GZC Car '1BLUE', Person 'C'",0,IBEIS_PZ_1402,1675,ok,Female,zebra_plains,left
12385,1374,infant,"NNP GZC Car '1BLUE', Person 'C'",0,____,-12385,poor,UNKNOWN NAME,zebra_plains,left
10772,8168,juveniles - one year old,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0106,379,good,Male,zebra_plains,left
8907,8315,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0087,113,ok,Male,giraffe_masai,left
8908,8315,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-8908,ok,UNKNOWN NAME,giraffe_masai,right
12130,3568,infant,"NNP GZC Car '25PURPLE', Person 'A'",1,IBEIS_PZ_0032,305,good,UNKNOWN SEX,zebra_plains,left
14881,1564,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_0287,560,excellent,Female,zebra_plains,left
18095,3937,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-18095,ok,UNKNOWN NAME,zebra_plains,right
13472,6217,adult,"NNP GZC Car '5WHITE', Person 'A'",0,IBEIS_PZ_1128,1401,junk,UNKNOWN SEX,zebra_plains,left
16902,2556,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-16902,poor,UNKNOWN NAME,zebra_plains,left
17262,2730,juveniles- two year old,"NNP GZC Car '1RED', Person 'A'",1,IBEIS_PZ_1678,1951,ok,Male,zebra_plains,left
15902,1007,infant,"NNP GZC Car '15WHITE', Person 'D'",0,____,-15902,junk,UNKNOWN NAME,zebra_plains,back
10475,8000,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_1907,2180,ok,Male,zebra_plains,left
13892,2639,juveniles- two year old,"NNP GZC Car '1RED', Person 'A'",1,IBEIS_PZ_1706,1979,ok,Female,zebra_plains,left
9971,2796,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-9971,poor,UNKNOWN NAME,giraffe_masai,left
9041,9227,juveniles - one year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,NNP_GIRM_0026,31,ok,Female,giraffe_masai,right
9042,9227,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,NNP_GIRM_0041,54,ok,UNKNOWN SEX,giraffe_masai,left
9540,1064,adult,"NNP GZC Car '15WHITE', Person 'D'",0,NNP_GIRM_0143,234,good,Female,giraffe_masai,left
10834,8215,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0210,483,ok,Male,zebra_plains,left
14773,1956,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0551,824,good,Female,zebra_plains,left
11154,8519,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_1893,2166,good,Female,zebra_plains,left
15456,143,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15456,good,UNKNOWN NAME,zebra_plains,backleft
15457,143,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15457,ok,UNKNOWN NAME,zebra_plains,backleft
14807,2478,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1250,1523,ok,Female,zebra_plains,left
12669,3355,adult,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0900,1173,ok,Male,zebra_plains,left
10279,7861,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0182,455,poor,Male,zebra_plains,left
10280,7861,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0026,299,good,Male,zebra_plains,left
10281,7861,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0023,296,poor,Female,zebra_plains,left
12597,3155,juveniles- two year old,"NNP GZC Car '1WHITE', Person 'A'",1,IBEIS_PZ_0902,1175,excellent,Female,zebra_plains,left
14723,2183,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1224,1497,poor,Male,zebra_plains,left
17614,6738,infant,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1776,2049,ok,UNKNOWN SEX,zebra_plains,left
17615,6738,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17615,ok,UNKNOWN NAME,zebra_plains,back
16937,3023,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16937,poor,UNKNOWN NAME,zebra_plains,frontleft
16626,7462,juveniles - one year old,"NNP GZC Car '8WHITE', Person 'A'",0,IBEIS_PZ_1698,1971,ok,Male,zebra_plains,backleft
16627,7462,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16627,ok,UNKNOWN NAME,zebra_plains,back
16628,7462,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16628,ok,UNKNOWN NAME,zebra_plains,back
16629,7462,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16629,poor,UNKNOWN NAME,zebra_plains,back
13034,4969,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-13034,poor,UNKNOWN NAME,zebra_plains,right
15076,1934,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0394,667,ok,Female,zebra_plains,left
15077,1934,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0408,681,poor,Female,zebra_plains,backleft
17843,6421,infant,"NNP GZC Car '6RED', Person 'A'",0,____,-17843,poor,UNKNOWN NAME,zebra_plains,left
15223,1537,infant,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1278,1551,ok,Female,zebra_plains,left
15224,1537,adult,"NNP GZC Car '1PURPLE', Person 'A'",1,IBEIS_PZ_1277,1550,excellent,Male,zebra_plains,left
15225,1537,adult,"NNP GZC Car '1PURPLE', Person 'A'",1,IBEIS_PZ_1892,2165,excellent,Female,zebra_plains,left
11732,8951,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0578,851,poor,UNKNOWN SEX,zebra_plains,frontleft
16098,457,infant,"NNP GZC Car '13WHITE', Person 'A'",0,____,-16098,poor,UNKNOWN NAME,zebra_plains,left
16099,457,infant,"NNP GZC Car '13WHITE', Person 'A'",0,____,-16099,poor,UNKNOWN NAME,zebra_plains,left
15396,425,infant,"NNP GZC Car '13WHITE', Person 'A'",0,____,-15396,poor,UNKNOWN NAME,zebra_plains,left
16226,5147,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16226,good,UNKNOWN NAME,zebra_plains,back
16227,5147,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16227,ok,UNKNOWN NAME,zebra_plains,backright
13661,7343,infant,"NNP GZC Car '7WHITE', Person 'B'",1,IBEIS_PZ_0424,697,good,Male,zebra_plains,left
11885,9084,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0650,923,good,Male,zebra_plains,left
10440,7972,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0190,463,poor,UNKNOWN SEX,zebra_plains,back
10441,7972,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0031,304,ok,Female,zebra_plains,left
16493,7621,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16493,ok,UNKNOWN NAME,zebra_plains,frontright
16494,7621,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16494,ok,UNKNOWN NAME,zebra_plains,right
10998,8399,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0495,768,ok,Female,zebra_plains,left
12438,4885,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0845,1118,poor,Male,zebra_plains,left
12131,3560,infant,"NNP GZC Car '25PURPLE', Person 'A'",1,IBEIS_PZ_0808,1081,ok,UNKNOWN SEX,zebra_plains,left
16800,2767,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16800,poor,UNKNOWN NAME,zebra_plains,left
16801,2767,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16801,ok,UNKNOWN NAME,zebra_plains,right
16802,2767,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16802,junk,UNKNOWN NAME,zebra_plains,left
17638,6563,adult,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1403,1676,good,Female,zebra_plains,left
13577,7315,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-13577,poor,UNKNOWN NAME,zebra_plains,left
15386,571,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15386,good,UNKNOWN NAME,zebra_plains,right
12733,3148,infant,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0877,1150,poor,UNKNOWN SEX,zebra_plains,left
12734,3148,adult,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_1542,1815,good,Female,zebra_plains,backleft
14485,5126,adult,"NNP GZC Car '3RED', Person 'A'",1,IBEIS_PZ_1887,2160,good,Male,zebra_plains,left
12520,3248,juveniles - one year old,"NNP GZC Car '1WHITE', Person 'B'",1,IBEIS_PZ_0931,1204,ok,UNKNOWN SEX,zebra_plains,left
18700,4276,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18700,ok,UNKNOWN NAME,zebra_plains,backright
18701,4276,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18701,junk,UNKNOWN NAME,zebra_plains,backright
18702,4276,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18702,ok,UNKNOWN NAME,zebra_plains,backright
15269,2293,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1240,1513,ok,Male,zebra_plains,left
15270,2293,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1255,1528,good,Female,zebra_plains,left
10092,6783,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-10092,poor,UNKNOWN NAME,giraffe_masai,frontright
10093,6783,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-10093,ok,UNKNOWN NAME,giraffe_masai,frontright
10094,6783,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-10094,poor,UNKNOWN NAME,giraffe_masai,right
9796,7665,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9796,ok,UNKNOWN NAME,giraffe_masai,right
16568,7613,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16568,good,UNKNOWN NAME,zebra_plains,right
11790,8979,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0614,887,poor,UNKNOWN SEX,zebra_plains,left
15655,876,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1375,1648,excellent,Female,zebra_plains,right
14978,1973,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1424,1697,ok,Female,zebra_plains,left
14979,1973,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1111,1384,excellent,Female,zebra_plains,left
15113,2374,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1109,1382,good,Male,zebra_plains,left
11518,8807,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0411,684,good,UNKNOWN SEX,zebra_plains,left
10915,8295,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0197,470,ok,Female,zebra_plains,left
10916,8295,infant,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0196,469,poor,UNKNOWN SEX,zebra_plains,left
10917,8295,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",1,IBEIS_PZ_0222,495,ok,UNKNOWN SEX,zebra_plains,left
13683,7226,infant,"NNP GZC Car '7WHITE', Person 'A'",0,IBEIS_PZ_1686,1959,good,Male,zebra_plains,left
17682,6380,adult,"NNP GZC Car '6RED', Person 'A'",1,IBEIS_PZ_1738,2011,ok,Male,zebra_plains,left
17683,6380,adult,"NNP GZC Car '6RED', Person 'A'",1,IBEIS_PZ_1747,2020,ok,Female,zebra_plains,left
13116,7020,adult,"NNP GZC Car '6WHITE', Person 'B'",1,IBEIS_PZ_0946,1219,good,Female,zebra_plains,left
13117,7020,infant,"NNP GZC Car '6WHITE', Person 'B'",1,IBEIS_PZ_1072,1345,ok,UNKNOWN SEX,zebra_plains,frontleft
17120,2704,adult,"NNP GZC Car '1RED', Person 'A'",1,IBEIS_PZ_1256,1529,good,Female,zebra_plains,left
15107,1477,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1231,1504,poor,Male,zebra_plains,left
16005,5220,infant,"NNP GZC Car '3RED', Person 'B'",1,IBEIS_PZ_1824,2097,good,UNKNOWN SEX,zebra_plains,left
9570,5836,infant,"NNP GZC Car '4WHITE', Person 'A'",0,____,-9570,poor,UNKNOWN NAME,giraffe_masai,backleft
9571,5836,adult,"NNP GZC Car '4WHITE', Person 'A'",0,NNP_GIRM_0095,124,ok,Female,giraffe_masai,left
12684,3264,adult,"NNP GZC Car '1WHITE', Person 'B'",1,IBEIS_PZ_0946,1219,ok,Female,zebra_plains,left
15897,935,infant,"NNP GZC Car '15WHITE', Person 'B'",0,____,-15897,poor,UNKNOWN NAME,zebra_plains,right
15342,2461,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1262,1535,good,Male,zebra_plains,left
15343,2461,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1573,1846,ok,Female,zebra_plains,left
15344,2461,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1278,1551,poor,Female,zebra_plains,left
15345,2461,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1285,1558,ok,Female,zebra_plains,left
13667,7211,infant,"NNP GZC Car '7WHITE', Person 'A'",0,IBEIS_PZ_1253,1526,ok,Male,zebra_plains,left
17459,6438,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17459,good,UNKNOWN NAME,zebra_plains,backleft
12591,3436,adult,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0861,1134,ok,UNKNOWN SEX,zebra_plains,frontright
10992,8393,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0504,777,good,Female,zebra_plains,left
8920,9329,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,NNP_GIRM_0011,14,ok,Male,giraffe_masai,frontleft
11082,8466,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0502,775,ok,Female,zebra_plains,left
11083,8466,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0515,788,poor,Female,zebra_plains,left
16599,7514,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16599,poor,UNKNOWN NAME,zebra_plains,backright
16600,7514,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16600,junk,UNKNOWN NAME,zebra_plains,backright
16601,7514,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16601,junk,UNKNOWN NAME,zebra_plains,back
11542,8830,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0393,666,ok,UNKNOWN SEX,zebra_plains,left
11543,8830,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0384,657,good,Female,zebra_plains,left
11544,8830,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0380,653,ok,Female,zebra_plains,left
12302,1472,infant,"NNP GZC Car '1BLUE', Person 'D'",1,IBEIS_PZ_1413,1686,excellent,Male,zebra_plains,left
13679,7269,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-13679,poor,UNKNOWN NAME,zebra_plains,frontleft
13680,7269,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-13680,poor,UNKNOWN NAME,zebra_plains,left
11005,8406,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0530,803,good,Male,zebra_plains,left
11300,8643,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0463,736,ok,Male,zebra_plains,left
17537,6328,adult,"NNP GZC Car '6RED', Person 'A'",0,IBEIS_PZ_1741,2014,ok,Female,zebra_plains,left
17538,6328,infant,"NNP GZC Car '6RED', Person 'A'",0,IBEIS_PZ_0686,959,ok,Female,zebra_plains,left
9921,5288,adult,"NNP GZC Car '3WHITE', Person 'A'",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
14185,651,infant,"NNP GZC Car '14WHITE', Person 'A'",0,____,-14185,junk,UNKNOWN NAME,zebra_plains,left
9758,7662,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9758,poor,UNKNOWN NAME,giraffe_masai,right
13598,7181,adult,"NNP GZC Car '7WHITE', Person 'A'",0,IBEIS_PZ_1512,1785,good,Female,zebra_plains,left
10074,6465,adult,"NNP GZC Car '6RED', Person 'B'",0,NNP_GIRM_0124,189,ok,Male,giraffe_masai,left
13442,38,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13442,good,UNKNOWN NAME,zebra_plains,backleft
15204,2101,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1272,1545,poor,Male,zebra_plains,left
11090,8472,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0528,801,ok,Female,zebra_plains,left
18109,4796,adult,"NNP GZC Car '2RED', Person 'D'",0,IBEIS_PZ_1602,1875,good,Female,zebra_plains,left
18110,4796,infant,"NNP GZC Car '2RED', Person 'D'",0,____,-18110,ok,UNKNOWN NAME,zebra_plains,backleft
15444,256,infant,"NNP GZC Car '11WHITE', Person 'A'",1,IBEIS_PZ_0877,1150,ok,UNKNOWN SEX,zebra_plains,left
15445,256,adult,"NNP GZC Car '11WHITE', Person 'A'",0,IBEIS_PZ_1544,1817,ok,Female,zebra_plains,left
9797,7717,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-9797,excellent,UNKNOWN NAME,giraffe_masai,backright
10071,6792,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-10071,ok,UNKNOWN NAME,giraffe_masai,right
11660,8908,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0547,820,poor,Female,zebra_plains,right
9646,6961,adult,"NNP GZC Car '6WHITE', Person 'B'",0,NNP_GIRM_0019,23,ok,Male,giraffe_masai,left
15068,2219,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1290,1563,poor,Male,zebra_plains,left
15069,2219,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1703,1976,good,Female,zebra_plains,left
9748,7716,adult,"NNP GZC Car '8WHITE', Person 'A'",1,NNP_GIRM_0123,184,good,Male,giraffe_masai,left
9749,7716,adult,"NNP GZC Car '8WHITE', Person 'A'",1,NNP_GIRM_0124,189,good,Male,giraffe_masai,left
11284,8627,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0198,471,junk,Male,zebra_plains,left
10271,7856,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0317,590,poor,Female,zebra_plains,backleft
10272,7856,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0236,509,ok,UNKNOWN SEX,zebra_plains,left
9896,5556,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9896,ok,UNKNOWN NAME,giraffe_masai,backright
9897,5556,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9897,ok,UNKNOWN NAME,giraffe_masai,backright
10145,7789,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0207,480,poor,Female,zebra_plains,backleft
10146,7789,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0212,485,poor,Male,zebra_plains,left
10147,7789,juveniles - one year old,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0227,500,poor,Female,zebra_plains,left
10148,7789,juveniles - one year old,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0244,517,ok,UNKNOWN SEX,zebra_plains,left
10149,7789,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0326,599,poor,UNKNOWN SEX,zebra_plains,left
10150,7789,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0043,316,poor,Female,zebra_plains,left
12722,3151,infant,"NNP GZC Car '1WHITE', Person 'A'",1,IBEIS_PZ_0905,1178,good,Female,zebra_plains,left
12723,3151,infant,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0989,1262,poor,UNKNOWN SEX,zebra_plains,left
16748,2547,infant,"NNP GZC Car '1RED', Person 'A'",0,IBEIS_PZ_1599,1872,ok,Female,zebra_plains,left
16749,2547,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-16749,poor,UNKNOWN NAME,zebra_plains,left
9869,5475,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9869,poor,UNKNOWN NAME,giraffe_masai,left
9870,5475,infant,"NNP GZC Car '3WHITE', Person 'A'",0,____,-9870,poor,UNKNOWN NAME,giraffe_masai,backleft
9871,5475,adult,"NNP GZC Car '3WHITE', Person 'A'",0,NNP_GIRM_0081,105,good,Male,giraffe_masai,left
17982,3721,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-17982,junk,UNKNOWN NAME,zebra_plains,frontleft
13439,83,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13439,ok,UNKNOWN NAME,zebra_plains,backright
11595,8867,juveniles - one year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0408,681,ok,Female,zebra_plains,left
8927,3306,adult,"NNP GZC Car '1WHITE', Person 'B'",1,NNP_GIRM_0010,13,ok,Female,giraffe_masai,left
18644,4308,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18644,poor,UNKNOWN NAME,zebra_plains,left
18645,4308,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18645,junk,UNKNOWN NAME,zebra_plains,left
