AID,GID,Album,Shared,Not Shared,Proportion,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
15452.0,273,photo_album_75,9,1,90.0,adult,"NNP GZC Car '11WHITE', Person 'A'",0,IBEIS_PZ_0937,1210,ok,Female,zebra_plains,left
15003.0,1775,photo_album_54,4,6,40.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1281,1554,good,Female,zebra_plains,left
15004.0,1775,photo_album_54,4,6,40.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1229,1502,ok,Female,zebra_plains,left
15005.0,1775,photo_album_54,4,6,40.0,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1290,1563,good,Male,zebra_plains,left
15604.0,1005,photo_album_90,8,2,80.0,infant,"NNP GZC Car '15WHITE', Person 'D'",0,____,-15604,poor,UNKNOWN NAME,zebra_plains,right
10173.0,7801,photo_album_16,3,7,30.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_1821,2094,ok,Female,zebra_plains,left
11767.0,9007,photo_album_23,5,4,55.55555555555556,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0596,869,poor,Female,zebra_plains,left
10324.0,7886,photo_album_16,7,3,70.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0205,478,ok,Male,zebra_plains,left
13827.0,5727,photo_album_24,3,7,30.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-13827,ok,UNKNOWN NAME,zebra_plains,backleft
8948.0,9167,photo_album_68,0,10,0.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,NNP_GIRM_0013,16,good,Male,giraffe_masai,left
16078.0,579,photo_album_10,9,1,90.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16078,poor,UNKNOWN NAME,zebra_plains,right
16079.0,579,photo_album_10,9,1,90.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16079,good,UNKNOWN NAME,zebra_plains,right
9251.0,1745,photo_album_54,8,2,80.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,____,-9251,ok,UNKNOWN NAME,giraffe_masai,right
9252.0,1745,photo_album_54,8,2,80.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,____,-9252,poor,UNKNOWN NAME,giraffe_masai,back
9067.0,8317,photo_album_11,4,5,44.44444444444444,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-9067,ok,UNKNOWN NAME,giraffe_masai,right
9067.0,8317,photo_album_49,7,3,70.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-9067,ok,UNKNOWN NAME,giraffe_masai,right
9067.0,8317,photo_album_67,5,5,50.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-9067,ok,UNKNOWN NAME,giraffe_masai,right
10896.0,8274,photo_album_43,8,2,80.0,infant,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",1,IBEIS_PZ_0279,552,ok,UNKNOWN SEX,zebra_plains,left
13980.0,2284,photo_album_9,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1275,1548,good,Male,zebra_plains,left
13981.0,2284,photo_album_9,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1276,1549,good,Male,zebra_plains,left
13982.0,2284,photo_album_9,4,6,40.0,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1228,1501,poor,Male,zebra_plains,left
16612.0,7461,photo_album_5,5,5,50.0,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16612,poor,UNKNOWN NAME,zebra_plains,backleft
16613.0,7461,photo_album_5,5,5,50.0,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16613,good,UNKNOWN NAME,zebra_plains,back
16614.0,7461,photo_album_5,5,5,50.0,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16614,junk,UNKNOWN NAME,zebra_plains,back
16615.0,7461,photo_album_5,5,5,50.0,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16615,poor,UNKNOWN NAME,zebra_plains,back
16616.0,7461,photo_album_5,5,5,50.0,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16616,poor,UNKNOWN NAME,zebra_plains,backright
16617.0,7461,photo_album_5,5,5,50.0,infant,"NNP GZC Car '8WHITE', Person 'A'",0,____,-16617,junk,UNKNOWN NAME,zebra_plains,backleft
9439.0,1062,photo_album_29,10,0,100.0,adult,"NNP GZC Car '15WHITE', Person 'D'",0,NNP_GIRM_0143,234,good,Female,giraffe_masai,left
9440.0,1062,photo_album_29,10,0,100.0,infant,"NNP GZC Car '15WHITE', Person 'D'",0,____,-9440,poor,UNKNOWN NAME,giraffe_masai,frontleft
10133.0,7786,photo_album_47,2,8,20.0,juveniles - one year old,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0227,500,ok,Female,zebra_plains,left
10134.0,7786,photo_album_47,2,8,20.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0247,520,junk,Male,zebra_plains,backleft
10135.0,7786,photo_album_47,2,8,20.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0043,316,good,Female,zebra_plains,left
10136.0,7786,photo_album_47,2,8,20.0,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0212,485,poor,Male,zebra_plains,left
10137.0,7786,photo_album_47,2,8,20.0,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0235,508,good,Female,zebra_plains,left
14622.0,1786,photo_album_22,5,4,55.55555555555556,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1228,1501,good,Male,zebra_plains,left
14623.0,1786,photo_album_22,5,4,55.55555555555556,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1275,1548,ok,Male,zebra_plains,left
12669.0,3355,photo_album_7,6,4,60.0,adult,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0900,1173,ok,Male,zebra_plains,left
12669.0,3355,photo_album_95,7,3,70.0,adult,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0900,1173,ok,Male,zebra_plains,left
12683.0,3274,photo_album_18,10,0,100.0,adult,"NNP GZC Car '1WHITE', Person 'B'",1,IBEIS_PZ_0901,1174,ok,Male,zebra_plains,frontleft
14404.0,2416,photo_album_9,9,1,90.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1282,1555,ok,Male,zebra_plains,left
14405.0,2416,photo_album_9,9,1,90.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1216,1489,ok,Female,zebra_plains,left
14502.0,5212,photo_album_39,1,9,10.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-14502,junk,UNKNOWN NAME,zebra_plains,left
10877.0,8254,photo_album_43,2,8,20.0,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0214,487,ok,Male,zebra_plains,left
13303.0,355,photo_album_46,9,1,90.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13303,good,UNKNOWN NAME,zebra_plains,right
13939.0,1859,photo_album_22,9,1,90.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1239,1512,excellent,Female,zebra_plains,left
11857.0,9059,photo_album_68,7,3,70.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0642,915,ok,UNKNOWN SEX,zebra_plains,backleft
11858.0,9059,photo_album_68,7,3,70.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0643,916,poor,UNKNOWN SEX,zebra_plains,left
9164.0,346,photo_album_19,9,1,90.0,adult,"NNP GZC Car '12WHITE', Person 'A'",0,NNP_GIRM_0119,172,good,Female,giraffe_masai,left
9164.0,346,photo_album_46,9,1,90.0,adult,"NNP GZC Car '12WHITE', Person 'A'",0,NNP_GIRM_0119,172,good,Female,giraffe_masai,left
9164.0,346,photo_album_82,9,1,90.0,adult,"NNP GZC Car '12WHITE', Person 'A'",0,NNP_GIRM_0119,172,good,Female,giraffe_masai,left
18497.0,4275,photo_album_99,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18497,poor,UNKNOWN NAME,zebra_plains,backright
18498.0,4275,photo_album_99,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18498,good,UNKNOWN NAME,zebra_plains,backright
18499.0,4275,photo_album_99,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18499,junk,UNKNOWN NAME,zebra_plains,backright
18500.0,4275,photo_album_99,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'B'",0,____,-18500,ok,UNKNOWN NAME,zebra_plains,backright
13917.0,8174,photo_album_30,5,4,55.55555555555556,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0063,336,ok,Female,zebra_plains,backleft
8883.0,3443,photo_album_7,7,3,70.0,infant,"NNP GZC Car '1WHITE', Person 'C'",1,NNP_GIRM_0066,87,ok,UNKNOWN SEX,giraffe_masai,frontleft
11503.0,8792,photo_album_73,9,1,90.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0439,712,good,UNKNOWN SEX,zebra_plains,left
14525.0,5181,photo_album_39,7,3,70.0,adult,"NNP GZC Car '3RED', Person 'B'",1,IBEIS_PZ_1841,2114,good,Male,zebra_plains,left
13267.0,350,photo_album_1,2,8,20.0,adult,"NNP GZC Car '12WHITE', Person 'A'",1,IBEIS_PZ_1488,1761,ok,UNKNOWN SEX,zebra_plains,left
9325.0,15,photo_album_85,9,1,90.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-9325,ok,UNKNOWN NAME,giraffe_masai,frontright
15931.0,620,photo_album_36,7,3,70.0,adult,"NNP GZC Car '13WHITE', Person 'B'",1,IBEIS_PZ_1568,1841,good,Female,zebra_plains,left
15932.0,620,photo_album_36,7,3,70.0,adult,"NNP GZC Car '13WHITE', Person 'B'",1,IBEIS_PZ_1566,1839,good,Male,zebra_plains,left
13398.0,71,photo_album_57,4,6,40.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13398,poor,UNKNOWN NAME,zebra_plains,backleft
10719.0,8135,photo_album_100,5,5,50.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0112,385,poor,Female,zebra_plains,left
10720.0,8135,photo_album_100,5,5,50.0,juveniles - one year old,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",1,IBEIS_PZ_0108,381,excellent,Female,zebra_plains,left
10721.0,8135,photo_album_100,5,5,50.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0109,382,poor,Male,zebra_plains,left
14017.0,1874,photo_album_76,8,2,80.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1287,1560,good,Male,zebra_plains,left
16027.0,5209,photo_album_64,10,0,100.0,adult,"NNP GZC Car '3RED', Person 'B'",0,IBEIS_PZ_1825,2098,ok,Female,zebra_plains,left
16028.0,5209,photo_album_64,10,0,100.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16028,junk,UNKNOWN NAME,zebra_plains,left
10521.0,8023,photo_album_100,6,4,60.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0057,330,good,Male,zebra_plains,left
10522.0,8023,photo_album_100,6,4,60.0,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0055,328,poor,Male,zebra_plains,left
10523.0,8023,photo_album_100,6,4,60.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0058,331,good,Female,zebra_plains,right
10524.0,8023,photo_album_100,6,4,60.0,infant,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0059,332,poor,UNKNOWN SEX,zebra_plains,back
11520.0,8809,photo_album_78,8,2,80.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0399,672,ok,Male,zebra_plains,right
11905.0,9120,photo_album_73,8,2,80.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0659,932,poor,UNKNOWN SEX,zebra_plains,frontleft
11906.0,9120,photo_album_73,8,2,80.0,juveniles- two year old,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0661,934,poor,Female,zebra_plains,left
8953.0,8359,photo_album_73,5,5,50.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,NNP_GIRM_0016,19,ok,Female,giraffe_masai,right
10679.0,8109,photo_album_100,3,7,30.0,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_1250,1523,good,Female,zebra_plains,left
15415.0,551,photo_album_28,9,1,90.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15415,ok,UNKNOWN NAME,zebra_plains,right
11188.0,8549,photo_album_69,0,10,0.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0445,718,poor,Female,zebra_plains,left
13675.0,7312,photo_album_31,0,10,0.0,adult,"NNP GZC Car '7WHITE', Person 'B'",0,IBEIS_PZ_1402,1675,ok,Female,zebra_plains,left
10121.0,6466,photo_album_66,7,3,70.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-10121,poor,UNKNOWN NAME,giraffe_masai,left
10122.0,6466,photo_album_66,7,3,70.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-10122,ok,UNKNOWN NAME,giraffe_masai,backright
10123.0,6466,photo_album_66,7,3,70.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-10123,poor,UNKNOWN NAME,giraffe_masai,right
9347.0,586,photo_album_59,9,1,90.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9347,ok,UNKNOWN NAME,giraffe_masai,back
9348.0,586,photo_album_59,9,1,90.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9348,good,UNKNOWN NAME,giraffe_masai,backright
9349.0,586,photo_album_59,9,1,90.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9349,junk,UNKNOWN NAME,giraffe_masai,right
16240.0,5228,photo_album_39,8,2,80.0,infant,"NNP GZC Car '3RED', Person 'B'",0,____,-16240,poor,UNKNOWN NAME,zebra_plains,left
15359.0,2248,photo_album_96,2,8,20.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1254,1527,ok,Male,zebra_plains,left
15360.0,2248,photo_album_96,2,8,20.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0444,717,good,Male,zebra_plains,left
15361.0,2248,photo_album_96,2,8,20.0,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0088,361,ok,Female,zebra_plains,left
14395.0,2491,photo_album_9,9,1,90.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1294,1567,good,Male,zebra_plains,left
12728.0,3395,photo_album_95,7,3,70.0,adult,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_1742,2015,excellent,Male,zebra_plains,left
12480.0,4941,photo_album_35,3,7,30.0,juveniles- two year old,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0837,1110,poor,UNKNOWN SEX,zebra_plains,left
14834.0,1836,photo_album_76,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1255,1528,excellent,Female,zebra_plains,left
8818.0,8335,photo_album_11,5,4,55.55555555555556,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
8818.0,8335,photo_album_55,3,7,30.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
8818.0,8335,photo_album_67,5,5,50.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
8818.0,8335,photo_album_80,4,6,40.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
9501.0,922,photo_album_48,4,6,40.0,juveniles - one year old,"NNP GZC Car '15WHITE', Person 'A'",1,NNP_GIRM_0115,166,excellent,Male,giraffe_masai,left
13365.0,1155,photo_album_74,1,9,10.0,infant,"NNP GZC Car '17WHITE', Person 'A'",0,____,-13365,junk,UNKNOWN NAME,zebra_plains,right
12561.0,3288,photo_album_13,8,2,80.0,adult,"NNP GZC Car '1WHITE', Person 'B'",0,IBEIS_PZ_0904,1177,good,Male,zebra_plains,left
12484.0,4905,photo_album_51,6,4,60.0,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0592,865,ok,Female,zebra_plains,left
12484.0,4905,photo_album_77,7,3,70.0,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0592,865,ok,Female,zebra_plains,left
15891.0,829,photo_album_50,7,3,70.0,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1382,1655,ok,Male,zebra_plains,backleft
15892.0,829,photo_album_50,7,3,70.0,adult,"NNP GZC Car '15WHITE', Person 'A'",0,IBEIS_PZ_1378,1651,ok,Male,zebra_plains,backleft
8807.0,8349,photo_album_42,0,10,0.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
8807.0,8349,photo_album_49,1,9,10.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
8807.0,8349,photo_album_67,0,10,0.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
8807.0,8349,photo_album_80,3,7,30.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
9017.0,3124,photo_album_98,6,4,60.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,NNP_GIRM_0042,55,good,Female,giraffe_masai,right
12303.0,1305,photo_album_89,7,3,70.0,juveniles - one year old,"NNP GZC Car '1BLUE', Person 'B'",0,IBEIS_PZ_0423,696,good,Female,zebra_plains,left
12304.0,1305,photo_album_89,7,3,70.0,infant,"NNP GZC Car '1BLUE', Person 'B'",0,IBEIS_PZ_1108,1381,good,UNKNOWN SEX,zebra_plains,backleft
12305.0,1305,photo_album_89,7,3,70.0,juveniles - one year old,"NNP GZC Car '1BLUE', Person 'B'",0,IBEIS_PZ_0408,681,ok,Female,zebra_plains,left
12306.0,1305,photo_album_89,7,3,70.0,adult,"NNP GZC Car '1BLUE', Person 'B'",0,IBEIS_PZ_1424,1697,ok,Female,zebra_plains,left
14590.0,2322,photo_album_96,8,2,80.0,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1242,1515,ok,Female,zebra_plains,left
11815.0,9023,photo_album_78,7,3,70.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0464,737,ok,Male,zebra_plains,frontleft
15634.0,916,photo_album_48,5,5,50.0,adult,"NNP GZC Car '15WHITE', Person 'A'",1,IBEIS_PZ_0044,317,good,Female,zebra_plains,left
12717.0,3354,photo_album_92,3,7,30.0,adult,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0900,1173,poor,Male,zebra_plains,left
13289.0,393,photo_album_19,9,0,100.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13289,excellent,UNKNOWN NAME,zebra_plains,right
13289.0,393,photo_album_82,7,3,70.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13289,excellent,UNKNOWN NAME,zebra_plains,right
13817.0,5700,photo_album_3,3,7,30.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-13817,poor,UNKNOWN NAME,zebra_plains,left
9516.0,1060,photo_album_90,10,0,100.0,infant,"NNP GZC Car '15WHITE', Person 'D'",0,____,-9516,ok,UNKNOWN NAME,giraffe_masai,front
9517.0,1060,photo_album_90,10,0,100.0,infant,"NNP GZC Car '15WHITE', Person 'D'",0,____,-9517,poor,UNKNOWN NAME,giraffe_masai,front
13276.0,359,photo_album_1,2,7,22.22222222222222,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13276,ok,UNKNOWN NAME,zebra_plains,right
13276.0,359,photo_album_46,3,7,30.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13276,ok,UNKNOWN NAME,zebra_plains,right
15389.0,564,photo_album_10,6,4,60.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15389,poor,UNKNOWN NAME,zebra_plains,left
15389.0,564,photo_album_72,5,5,50.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15389,poor,UNKNOWN NAME,zebra_plains,left
15390.0,564,photo_album_10,6,4,60.0,adult,"NNP GZC Car '13WHITE', Person 'B'",1,IBEIS_PZ_1582,1855,ok,UNKNOWN SEX,zebra_plains,frontleft
15390.0,564,photo_album_72,5,5,50.0,adult,"NNP GZC Car '13WHITE', Person 'B'",1,IBEIS_PZ_1582,1855,ok,UNKNOWN SEX,zebra_plains,frontleft
17745.0,6560,photo_album_45,5,5,50.0,adult,"NNP GZC Car '6RED', Person 'B'",0,IBEIS_PZ_0071,344,ok,Male,zebra_plains,left
17646.0,6643,photo_album_45,4,6,40.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17646,poor,UNKNOWN NAME,zebra_plains,left
14863.0,1595,photo_album_12,8,1,88.88888888888889,adult,"NNP GZC Car '1PURPLE', Person 'A'",0,IBEIS_PZ_1293,1566,good,Female,zebra_plains,left
15401.0,550,photo_album_20,10,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15401,ok,UNKNOWN NAME,zebra_plains,right
15401.0,550,photo_album_59,7,3,70.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15401,ok,UNKNOWN NAME,zebra_plains,right
10898.0,8276,photo_album_43,5,5,50.0,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",1,IBEIS_PZ_0278,551,ok,UNKNOWN SEX,zebra_plains,left
12320.0,1242,photo_album_40,3,7,30.0,infant,"NNP GZC Car '1BLUE', Person 'A'",1,IBEIS_PZ_1105,1378,excellent,UNKNOWN SEX,zebra_plains,left
12321.0,1242,photo_album_40,3,7,30.0,adult,"NNP GZC Car '1BLUE', Person 'A'",1,IBEIS_PZ_1410,1683,ok,Male,zebra_plains,left
13562.0,7309,photo_album_31,0,10,0.0,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-13562,poor,UNKNOWN NAME,zebra_plains,left
16180.0,610,photo_album_59,5,5,50.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16180,good,UNKNOWN NAME,zebra_plains,right
16181.0,610,photo_album_59,5,5,50.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16181,good,UNKNOWN NAME,zebra_plains,backright
16182.0,610,photo_album_59,5,5,50.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-16182,good,UNKNOWN NAME,zebra_plains,right
12601.0,3145,photo_album_98,6,4,60.0,infant,"NNP GZC Car '1WHITE', Person 'A'",0,IBEIS_PZ_0905,1178,ok,Female,zebra_plains,frontleft
13308.0,372,photo_album_14,0,10,0.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13308,good,UNKNOWN NAME,zebra_plains,right
13308.0,372,photo_album_19,0,10,0.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13308,good,UNKNOWN NAME,zebra_plains,right
13308.0,372,photo_album_46,3,7,30.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13308,good,UNKNOWN NAME,zebra_plains,right
13308.0,372,photo_album_82,3,7,30.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13308,good,UNKNOWN NAME,zebra_plains,right
10846.0,8228,photo_album_43,5,5,50.0,juveniles - one year old,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",1,IBEIS_PZ_0294,567,ok,Female,zebra_plains,left
13317.0,377,photo_album_1,4,6,40.0,infant,"NNP GZC Car '12WHITE', Person 'A'",1,IBEIS_PZ_1033,1306,ok,UNKNOWN SEX,zebra_plains,left
17010.0,2700,photo_album_21,6,4,60.0,infant,"NNP GZC Car '1RED', Person 'A'",1,IBEIS_PZ_1673,1946,good,Female,zebra_plains,left
17011.0,2700,photo_album_21,6,4,60.0,infant,"NNP GZC Car '1RED', Person 'A'",0,____,-17011,junk,UNKNOWN NAME,zebra_plains,left
17876.0,6731,photo_album_45,4,6,40.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17876,poor,UNKNOWN NAME,zebra_plains,left
8843.0,8337,photo_album_11,6,4,60.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0002,2,ok,Male,giraffe_masai,right
8843.0,8337,photo_album_17,8,2,80.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0002,2,ok,Male,giraffe_masai,right
