ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
1368,1046,-1368,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1369,1047,-1369,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1370,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1371,1048,-1371,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1372,1049,-1372,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1373,80,-88,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1374,1050,-1374,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1375,1051,-1375,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1376,1052,-1376,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1377,1053,-1377,hippopotamus,UNKNOWN SEX,infant,0,UNKNOWN,,
1378,1054,-1378,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1379,1055,-1379,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1380,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1381,1056,-1381,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1382,1057,-1382,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1383,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1384,1058,-1384,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1385,1059,-1385,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1386,386,-478,cow_domestic,UNKNOWN SEX,infant,0,UNKNOWN,,
1387,45,45,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1388,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1389,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1390,1061,-1390,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1391,1062,-1391,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1392,1063,-1392,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1393,1064,-1393,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1394,1065,-1394,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1395,1066,-1395,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1396,1067,-1396,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1397,1068,-1397,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1398,1069,-1398,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1399,1070,-1399,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1400,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1401,1071,-1401,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1402,1072,-1402,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1403,123,123,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1404,1073,-1404,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1405,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1406,1074,-1406,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1407,601,-756,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1408,1075,-1408,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1409,1076,-1409,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1410,1077,-1410,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1411,1078,-1411,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1412,1079,-1412,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1413,1080,-1413,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1414,1081,-1414,antelope,UNKNOWN SEX,infant,0,UNKNOWN,,
1415,1082,-1415,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1416,1083,-1416,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1417,1084,1084,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1418,1085,-1418,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1419,1086,-1419,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1420,1087,-1420,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1421,260,-318,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1422,1088,-1422,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1423,1089,-1423,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1424,1090,-1424,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1425,1091,-1425,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1426,1092,-1426,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1427,1093,-1427,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1428,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1429,1094,-1429,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1430,1095,-1430,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1431,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1432,1096,-1432,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1433,1097,-1433,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1434,3,3,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1435,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1436,1098,-1436,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1437,1099,-1437,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1438,1100,-1438,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1439,892,-1140,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1440,1101,-1440,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1441,1102,-1441,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1442,1103,-1442,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1443,1104,-1443,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1444,1105,-1444,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1445,1003,-1305,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1446,321,321,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1447,1106,-1447,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1448,812,-1036,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1449,45,45,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1450,1107,-1450,cow_domestic,UNKNOWN SEX,infant,0,UNKNOWN,,
1451,433,-536,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1452,1108,-1452,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1453,1109,-1453,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1454,1110,-1454,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1455,1111,-1455,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1456,1112,-1456,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1457,1113,-1457,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1458,1114,-1458,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1459,1115,-1459,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1460,1116,-1460,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1461,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1462,1117,-1462,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1463,1118,-1463,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1464,1119,-1464,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1465,143,-159,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1466,1120,-1466,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1467,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1468,1121,-1468,hippopotamus,UNKNOWN SEX,infant,0,UNKNOWN,,
1469,1122,-1469,dog_wild,UNKNOWN SEX,infant,0,UNKNOWN,,
1470,1123,-1470,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1471,1124,-1471,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1472,1125,1125,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1473,1126,1126,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1474,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1475,1127,-1475,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1476,1128,-1476,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1477,1129,-1477,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1478,810,-1033,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1479,1130,-1479,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1480,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1481,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1482,1131,-1482,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1483,1132,-1483,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1484,1133,-1484,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1485,1134,-1485,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1486,288,288,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1487,1136,-1487,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1488,1137,-1488,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1489,1138,-1489,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1490,1139,-1490,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1491,1140,-1491,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1492,1141,-1492,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1493,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1494,1142,-1494,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1495,1143,-1495,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1496,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1497,1144,-1497,antelope,UNKNOWN SEX,infant,0,UNKNOWN,,
1498,1145,-1498,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1499,1146,-1499,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1500,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1501,398,398,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1502,1147,-1502,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1503,1148,-1503,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1504,1149,-1504,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1505,1150,-1505,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1506,1151,-1506,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1507,1152,-1507,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1508,1153,-1508,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1509,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1510,712,-895,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1511,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1512,173,173,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1513,1155,-1513,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1514,1156,-1514,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1515,1157,-1515,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1516,1158,-1516,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1517,1159,-1517,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1518,1160,-1518,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1519,1161,-1519,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1520,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1521,1162,-1521,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1522,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1523,1163,-1523,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1524,1164,-1524,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1525,1165,-1525,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1526,251,251,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1527,19,19,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1528,1166,-1528,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1529,1167,-1529,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1530,1168,-1530,whale_shark,UNKNOWN SEX,infant,0,UNKNOWN,,
1531,1084,1084,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1532,1084,1084,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1533,1169,-1533,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1534,1170,-1534,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1535,1171,-1535,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1536,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1537,1172,1172,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1538,1173,-1538,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1539,1174,-1539,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1540,1175,-1540,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1541,503,-629,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1542,1176,-1542,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1543,1177,-1543,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1544,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1545,1179,-1545,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1546,1180,-1546,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1547,1181,-1547,sheep_domestic,UNKNOWN SEX,infant,0,UNKNOWN,,
1548,1182,-1548,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1549,1183,-1549,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1550,1184,-1550,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1551,1185,-1551,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1552,1186,-1552,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1553,1187,-1553,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1554,1188,-1554,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1555,1189,-1555,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1556,1190,-1556,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1557,1191,-1557,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1558,173,173,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1559,1192,-1559,unspecified_animal,UNKNOWN SEX,infant,0,UNKNOWN,,
1560,1194,1194,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1561,1194,1194,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1562,1195,-1562,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1563,1196,-1563,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1564,1197,-1564,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1565,1198,-1565,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1566,1199,-1566,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1567,678,-856,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1568,1200,-1568,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1569,1201,-1569,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1570,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1571,1202,-1571,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1572,1203,-1572,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1573,460,-571,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1574,173,173,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1575,1204,-1575,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1576,1205,-1576,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1577,1206,-1577,antelope,UNKNOWN SEX,infant,0,UNKNOWN,,
1578,1207,-1578,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1579,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1580,295,295,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1581,1208,-1581,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1582,1209,-1582,whale_shark,UNKNOWN SEX,infant,0,UNKNOWN,,
1583,1210,-1583,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1584,1211,-1584,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1585,315,-387,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1586,587,-738,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1587,1212,-1587,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1588,260,-318,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1589,216,216,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1590,1213,-1590,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1591,1214,-1591,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1592,1215,-1592,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1593,1216,-1593,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1594,161,-183,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1595,1217,-1595,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1596,238,-287,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1597,1218,-1597,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1598,696,696,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1599,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1600,48,48,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1601,1219,1219,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1602,1220,-1602,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1603,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1604,1222,-1604,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1605,1223,-1605,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1606,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1607,1224,-1607,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1608,1225,-1608,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1609,1226,-1609,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1610,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1611,500,-626,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1612,235,235,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1613,1227,-1613,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1614,986,986,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1615,1228,-1615,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1616,191,191,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1617,794,794,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1618,863,-1104,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1619,1231,-1619,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1620,1232,-1620,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1621,1233,-1621,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1622,1234,-1622,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1623,1235,-1623,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1624,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1625,1236,-1625,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1626,1237,1237,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1627,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1628,1238,-1628,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1629,1239,-1629,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1630,1240,-1630,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1631,1241,-1631,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1632,1242,-1632,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1633,1243,-1633,unspecified_animal,UNKNOWN SEX,infant,0,UNKNOWN,,
1634,1244,-1634,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1635,1245,-1635,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1636,1183,-1549,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1637,1246,-1637,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1638,1247,-1638,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1639,1248,-1639,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1640,1249,-1640,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1641,1250,-1641,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1642,1251,-1642,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1643,1252,-1643,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1644,1253,-1644,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1645,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1646,1255,-1646,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1647,1256,-1647,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1648,1257,-1648,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1649,1258,-1649,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1650,1259,-1650,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1651,538,-669,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1652,1260,-1652,antelope,UNKNOWN SEX,infant,0,UNKNOWN,,
1653,1261,-1653,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1654,1262,-1654,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1655,1263,-1655,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1656,70,-78,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1657,1264,-1657,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1658,649,-818,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1659,1265,-1659,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1660,1266,-1660,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1661,1194,1194,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1662,1267,-1662,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1663,1268,-1663,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1664,1269,-1664,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1665,1270,-1665,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1666,1271,-1666,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1667,1272,-1667,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1668,1273,-1668,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1669,1274,-1669,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1670,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1671,1275,-1671,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1672,1227,-1613,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1673,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1674,1276,-1674,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1675,307,-378,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1676,1277,-1676,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1677,1278,-1677,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1678,1279,-1678,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1679,1280,-1679,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1680,1281,-1680,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1681,1282,-1681,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1682,1283,-1682,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1683,1284,-1683,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1684,1285,-1684,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1685,1286,-1685,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1686,1287,-1686,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1687,45,45,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1688,1288,-1688,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1689,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1690,1289,-1690,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1691,810,-1033,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1692,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
