AID,GID,Album,Shared,Not Shared,Proportion,AGE,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
9147,8345,photo_album_11,6,3,66.66666667,"juvenille, one year old",0,NNP_GIRM_0047,63,ok,Female,giraffe_masai,left
9148,8345,photo_album_11,6,3,66.66666667,adult,0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
11688,8930,photo_album_23,6,3,66.66666667,adult,1,IBEIS_PZ_0558,831,ok,Female,zebra_plains,left
13511,8061,photo_album_30,6,3,66.66666667,adult,0,IBEIS_PZ_0065,338,ok,Male,zebra_plains,left
13512,8061,photo_album_30,6,3,66.66666667,adult,0,IBEIS_PZ_0079,352,ok,Female,zebra_plains,left
13513,8061,photo_album_30,6,3,66.66666667,adult,1,IBEIS_PZ_0075,348,good,Male,zebra_plains,left
15332,1789,photo_album_25,6,3,66.66666667,"juvenille, one year old",0,IBEIS_PZ_1228,1501,ok,Male,zebra_plains,left
13243,7777,photo_album_27,6,3,66.66666667,infant,0,IBEIS_PZ_1087,1360,excellent,UNKNOWN SEX,zebra_plains,right
14323,1623,photo_album_12,6,3,66.66666667,adult,0,IBEIS_PZ_1216,1489,good,Female,zebra_plains,left
14324,1623,photo_album_12,6,3,66.66666667,adult,0,IBEIS_PZ_1282,1555,ok,Male,zebra_plains,left
12413,1307,photo_album_15,5,3,62.5,adult,0,IBEIS_PZ_1111,1384,ok,Female,zebra_plains,left
12414,1307,photo_album_15,5,3,62.5,"juvenille, one year old",0,IBEIS_PZ_0423,696,ok,Female,zebra_plains,frontleft
12415,1307,photo_album_15,5,3,62.5,adult,1,IBEIS_PZ_1424,1697,excellent,Female,zebra_plains,left
12973,5350,photo_album_81,6,4,60,infant,0,____,-12973,ok,UNKNOWN NAME,zebra_plains,front
12974,5350,photo_album_81,6,4,60,infant,0,____,-12974,ok,UNKNOWN NAME,zebra_plains,front
12975,5350,photo_album_81,6,4,60,infant,0,____,-12975,excellent,UNKNOWN NAME,zebra_plains,right
12976,5350,photo_album_81,6,4,60,infant,0,____,-12976,ok,UNKNOWN NAME,zebra_plains,right
12977,5350,photo_album_81,6,4,60,"juvenille, two year old",0,IBEIS_PZ_0271,544,ok,Female,zebra_plains,left
13822,5666,photo_album_3,6,4,60,infant,1,IBEIS_PZ_1866,2139,ok,UNKNOWN SEX,zebra_plains,left
9323,23,photo_album_57,6,4,60,infant,0,____,-9323,junk,UNKNOWN NAME,giraffe_masai,back
13274,398,photo_album_19,6,4,60,infant,0,____,-13274,good,UNKNOWN NAME,zebra_plains,right
12747,3097,photo_album_6,6,4,60,adult,1,IBEIS_PZ_0928,1201,ok,Male,zebra_plains,left
15955,536,photo_album_10,6,4,60,adult,0,IBEIS_PZ_0875,1148,ok,Male,zebra_plains,left
15956,536,photo_album_10,6,4,60,infant,0,____,-15956,poor,UNKNOWN NAME,zebra_plains,left
12985,5003,photo_album_4,6,4,60,infant,0,____,-12985,excellent,UNKNOWN NAME,zebra_plains,right
15605,849,photo_album_48,6,4,60,adult,0,IBEIS_PZ_0519,792,ok,Female,zebra_plains,left
10521,8023,photo_album_100,6,4,60,adult,0,IBEIS_PZ_0057,330,good,Male,zebra_plains,left
10522,8023,photo_album_100,6,4,60,infant,0,IBEIS_PZ_0055,328,poor,Male,zebra_plains,left
10523,8023,photo_album_100,6,4,60,adult,0,IBEIS_PZ_0058,331,good,Female,zebra_plains,right
10524,8023,photo_album_100,6,4,60,infant,0,IBEIS_PZ_0059,332,poor,UNKNOWN SEX,zebra_plains,back
12629,3364,photo_album_93,6,4,60,infant,0,IBEIS_PZ_0916,1189,good,UNKNOWN SEX,zebra_plains,right
9672,1261,photo_album_40,6,4,60,adult,0,NNP_GIRM_0076,100,good,Female,giraffe_masai,left
14962,2351,photo_album_9,6,4,60,adult,0,IBEIS_PZ_1293,1566,ok,Female,zebra_plains,left
14963,2351,photo_album_9,6,4,60,adult,0,IBEIS_PZ_1248,1521,poor,Male,zebra_plains,left
14964,2351,photo_album_9,6,4,60,adult,0,IBEIS_PZ_1325,1598,poor,Male,zebra_plains,left
12965,5360,photo_album_81,6,4,60,adult,0,IBEIS_PZ_1461,1734,ok,Female,zebra_plains,backleft
12966,5360,photo_album_81,6,4,60,infant,1,IBEIS_PZ_1449,1722,ok,UNKNOWN SEX,zebra_plains,left
18433,4647,photo_album_60,6,4,60,infant,0,____,-18433,poor,UNKNOWN NAME,zebra_plains,left
18434,4647,photo_album_60,6,4,60,infant,0,____,-18434,poor,UNKNOWN NAME,zebra_plains,left
9043,8331,photo_album_80,6,4,60,adult,0,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
11514,8802,photo_album_69,6,4,60,adult,0,IBEIS_PZ_0409,682,good,Female,zebra_plains,left
11004,8405,photo_album_73,6,4,60,infant,0,IBEIS_PZ_0517,790,ok,Male,zebra_plains,left
11476,8766,photo_album_69,6,4,60,adult,1,IBEIS_PZ_0404,677,excellent,Female,zebra_plains,left
15886,806,photo_album_50,6,4,60,infant,0,____,-15886,poor,UNKNOWN NAME,zebra_plains,right
12637,3204,photo_album_18,6,4,60,infant,0,IBEIS_PZ_0686,959,ok,Female,zebra_plains,backleft
14207,792,photo_album_26,6,4,60,adult,1,IBEIS_PZ_1641,1914,ok,Female,zebra_plains,left
14322,2494,photo_album_9,6,4,60,adult,1,IBEIS_PZ_1243,1516,good,Male,zebra_plains,left
12472,4932,photo_album_51,6,4,60,"juvenille, one year old",0,IBEIS_PZ_0852,1125,good,Male,zebra_plains,backleft
15388,479,photo_album_59,6,4,60,infant,0,____,-15388,poor,UNKNOWN NAME,zebra_plains,left
13316,373,photo_album_19,6,4,60,infant,0,____,-13316,excellent,UNKNOWN NAME,zebra_plains,right
15021,1917,photo_album_76,6,4,60,"juvenille, one year old",0,IBEIS_PZ_1223,1496,ok,Female,zebra_plains,left
15022,1917,photo_album_76,6,4,60,adult,1,IBEIS_PZ_1280,1553,ok,Female,zebra_plains,left
15144,2149,photo_album_53,6,4,60,adult,0,IBEIS_PZ_1225,1498,ok,Male,zebra_plains,frontleft
15145,2149,photo_album_53,6,4,60,adult,0,IBEIS_PZ_0503,776,ok,Female,zebra_plains,left
13993,1996,photo_album_76,6,4,60,adult,0,IBEIS_PZ_1282,1555,ok,Male,zebra_plains,left
12448,4928,photo_album_77,6,4,60,adult,0,IBEIS_PZ_0404,677,poor,Female,zebra_plains,left
15579,820,photo_album_50,6,4,60,infant,0,____,-15579,poor,UNKNOWN NAME,zebra_plains,backleft
18086,4803,photo_album_44,6,4,60,adult,1,IBEIS_PZ_0497,770,excellent,Female,zebra_plains,left
12553,3117,photo_album_98,6,4,60,adult,0,IBEIS_PZ_0878,1151,poor,Female,zebra_plains,left
12554,3117,photo_album_98,6,4,60,infant,0,IBEIS_PZ_0891,1164,junk,UNKNOWN SEX,zebra_plains,right
10690,8119,photo_album_100,6,4,60,adult,0,IBEIS_PZ_0117,390,good,Female,zebra_plains,left
10691,8119,photo_album_100,6,4,60,infant,0,IBEIS_PZ_0147,420,ok,UNKNOWN SEX,zebra_plains,right
10692,8119,photo_album_100,6,4,60,"juvenille, two year old",1,IBEIS_PZ_0082,355,good,Female,zebra_plains,left
8984,8326,photo_album_80,6,4,60,infant,0,____,-8984,good,UNKNOWN NAME,giraffe_masai,back
8984,8326,photo_album_55,6,4,60,infant,0,____,-8984,good,UNKNOWN NAME,giraffe_masai,back
16752,2742,photo_album_79,6,4,60,infant,0,____,-16752,poor,UNKNOWN NAME,zebra_plains,left
16753,2742,photo_album_79,6,4,60,adult,0,IBEIS_PZ_1367,1640,ok,Male,zebra_plains,left
16754,2742,photo_album_79,6,4,60,infant,0,____,-16754,poor,UNKNOWN NAME,zebra_plains,backleft
13238,7773,photo_album_71,6,4,60,adult,0,IBEIS_PZ_1083,1356,good,Female,zebra_plains,right
12901,5320,photo_album_65,6,4,60,adult,0,IBEIS_PZ_1447,1720,ok,Male,zebra_plains,backleft
12902,5320,photo_album_65,6,4,60,infant,0,IBEIS_PZ_1448,1721,ok,Female,zebra_plains,backleft
12903,5320,photo_album_65,6,4,60,infant,0,____,-12903,poor,UNKNOWN NAME,zebra_plains,backright
12904,5320,photo_album_65,6,4,60,infant,0,____,-12904,poor,UNKNOWN NAME,zebra_plains,frontleft
13452,84,photo_album_85,6,4,60,infant,0,____,-13452,ok,UNKNOWN NAME,zebra_plains,backright
17324,2876,photo_album_79,6,4,60,infant,0,IBEIS_PZ_1661,1934,ok,UNKNOWN SEX,zebra_plains,left
17325,2876,photo_album_79,6,4,60,adult,0,IBEIS_PZ_0025,298,good,Female,zebra_plains,left
12733,3148,photo_album_6,6,4,60,infant,0,IBEIS_PZ_0877,1150,poor,UNKNOWN SEX,zebra_plains,left
12734,3148,photo_album_6,6,4,60,adult,0,IBEIS_PZ_1542,1815,good,Female,zebra_plains,backleft
8850,3082,photo_album_61,6,4,60,adult,0,NNP_GIRM_0018,22,ok,Male,giraffe_masai,right
13454,79,photo_album_8,6,4,60,adult,1,IBEIS_PZ_1562,1835,ok,UNKNOWN SEX,zebra_plains,frontleft
15385,588,photo_album_20,6,4,60,infant,0,____,-15385,poor,UNKNOWN NAME,zebra_plains,left
12645,3396,photo_album_84,6,4,60,adult,1,IBEIS_PZ_0895,1168,good,Female,zebra_plains,left
9169,403,photo_album_82,6,4,60,infant,0,____,-9169,excellent,UNKNOWN NAME,giraffe_masai,right
17759,6597,photo_album_66,6,4,60,infant,0,____,-17759,good,UNKNOWN NAME,zebra_plains,right
10199,7817,photo_album_88,6,4,60,infant,0,IBEIS_PZ_0235,508,ok,Female,zebra_plains,left
15389,564,photo_album_10,6,4,60,infant,0,____,-15389,poor,UNKNOWN NAME,zebra_plains,left
15390,564,photo_album_10,6,4,60,adult,1,IBEIS_PZ_1582,1855,ok,UNKNOWN SEX,zebra_plains,frontleft
13847,5753,photo_album_24,6,4,60,infant,0,____,-13847,ok,UNKNOWN NAME,zebra_plains,backleft
9316,7279,photo_album_31,6,4,60,adult,1,NNP_GIRM_0141,212,ok,Male,giraffe_masai,frontleft
9777,7725,photo_album_87,6,4,60,adult,1,NNP_GIRM_0090,117,good,Female,giraffe_masai,left
18719,4800,photo_album_44,6,4,60,infant,0,____,-18719,ok,UNKNOWN NAME,zebra_plains,backleft
18720,4800,photo_album_44,6,4,60,adult,0,IBEIS_PZ_0518,791,good,Male,zebra_plains,left
18721,4800,photo_album_44,6,4,60,adult,0,IBEIS_PZ_0497,770,good,Female,zebra_plains,left
11741,8942,photo_album_73,6,4,60,adult,1,IBEIS_PZ_0572,845,ok,Female,zebra_plains,left
9398,497,photo_album_36,6,4,60,infant,0,____,-9398,poor,UNKNOWN NAME,giraffe_masai,left
10279,7861,photo_album_47,6,4,60,adult,0,IBEIS_PZ_0182,455,poor,Male,zebra_plains,left
10280,7861,photo_album_47,6,4,60,adult,1,IBEIS_PZ_0026,299,good,Male,zebra_plains,left
10281,7861,photo_album_47,6,4,60,adult,0,IBEIS_PZ_0023,296,poor,Female,zebra_plains,left
13313,376,photo_album_46,6,4,60,infant,0,____,-13313,ok,UNKNOWN NAME,zebra_plains,frontright
15391,631,photo_album_10,6,4,60,infant,0,____,-15391,poor,UNKNOWN NAME,zebra_plains,left
9555,5014,photo_album_86,6,4,60,"juvenille, one year old",0,NNP_GIRM_0115,166,ok,Male,giraffe_masai,left
9555,5014,photo_album_91,6,4,60,"juvenille, one year old",0,NNP_GIRM_0115,166,ok,Male,giraffe_masai,left
9311,7277,photo_album_31,6,4,60,infant,0,____,-9311,poor,UNKNOWN NAME,giraffe_masai,left
15628,828,photo_album_48,6,4,60,adult,0,IBEIS_PZ_1382,1655,ok,Male,zebra_plains,backleft
15629,828,photo_album_48,6,4,60,adult,1,IBEIS_PZ_1177,1450,ok,Female,zebra_plains,left
15630,828,photo_album_48,6,4,60,adult,0,IBEIS_PZ_1378,1651,ok,Male,zebra_plains,backleft
13292,387,photo_album_82,6,4,60,infant,0,____,-13292,good,UNKNOWN NAME,zebra_plains,right
10765,8161,photo_album_100,6,4,60,adult,1,IBEIS_PZ_0121,394,ok,Male,zebra_plains,left
18338,3938,photo_album_52,6,4,60,infant,0,____,-18338,ok,UNKNOWN NAME,zebra_plains,right
13429,34,photo_album_57,6,4,60,infant,0,____,-13429,good,UNKNOWN NAME,zebra_plains,right
12399,1300,photo_album_89,6,4,60,adult,0,IBEIS_PZ_0334,607,ok,Female,zebra_plains,backleft
12400,1300,photo_album_89,6,4,60,infant,0,IBEIS_PZ_1428,1701,ok,UNKNOWN SEX,zebra_plains,backleft
12401,1300,photo_album_89,6,4,60,adult,1,IBEIS_PZ_1426,1699,good,Female,zebra_plains,left
13293,382,photo_album_14,6,4,60,infant,0,____,-13293,excellent,UNKNOWN NAME,zebra_plains,right
15488,316,photo_album_97,6,4,60,adult,1,IBEIS_PZ_1558,1831,ok,Female,zebra_plains,left
15489,316,photo_album_97,6,4,60,infant,0,____,-15489,ok,UNKNOWN NAME,zebra_plains,right
8843,8337,photo_album_11,6,4,60,infant,0,NNP_GIRM_0002,2,ok,Male,giraffe_masai,right
17010,2700,photo_album_21,6,4,60,infant,1,IBEIS_PZ_1673,1946,good,Female,zebra_plains,left
17011,2700,photo_album_21,6,4,60,infant,0,____,-17011,junk,UNKNOWN NAME,zebra_plains,left
17703,6431,photo_album_45,6,4,60,infant,0,____,-17703,ok,UNKNOWN NAME,zebra_plains,frontright
8969,9332,photo_album_69,6,4,60,"juvenille, one year old",1,NNP_GIRM_0006,7,ok,Male,giraffe_masai,left
17265,2727,photo_album_21,6,4,60,infant,0,____,-17265,poor,UNKNOWN NAME,zebra_plains,left
15427,478,photo_album_20,6,4,60,infant,0,____,-15427,poor,UNKNOWN NAME,zebra_plains,left
13257,7770,photo_album_71,6,4,60,infant,0,IBEIS_PZ_1084,1357,ok,UNKNOWN SEX,zebra_plains,right
13258,7770,photo_album_71,6,4,60,infant,0,IBEIS_PZ_1089,1362,ok,UNKNOWN SEX,zebra_plains,right
8956,3441,photo_album_7,6,4,60,adult,0,NNP_GIRM_0025,30,good,Female,giraffe_masai,backleft
10605,8064,photo_album_100,6,4,60,adult,0,IBEIS_PZ_0127,400,ok,Male,zebra_plains,backleft
10606,8064,photo_album_100,6,4,60,adult,0,IBEIS_PZ_0132,405,ok,Female,zebra_plains,backleft
13271,353,photo_album_19,6,4,60,infant,0,____,-13271,good,UNKNOWN NAME,zebra_plains,right
13271,353,photo_album_1,6,4,60,infant,0,____,-13271,good,UNKNOWN NAME,zebra_plains,right
12462,4931,photo_album_58,6,4,60,"juvenille, two year old",0,IBEIS_PZ_0401,674,ok,Female,zebra_plains,left
12462,4931,photo_album_35,6,4,60,"juvenille, two year old",0,IBEIS_PZ_0401,674,ok,Female,zebra_plains,left
11962,9144,photo_album_73,6,4,60,adult,0,IBEIS_PZ_0075,348,good,Male,zebra_plains,left
13986,2368,photo_album_53,6,4,60,"juvenille, one year old",0,IBEIS_PZ_1223,1496,ok,Female,zebra_plains,left
9184,314,photo_album_38,6,4,60,"juvenille, two year old",0,NNP_GIRM_0037,49,good,Female,giraffe_masai,left
9911,5546,photo_album_81,6,4,60,infant,0,____,-9911,ok,UNKNOWN NAME,giraffe_masai,right
15078,1970,photo_album_22,6,4,60,adult,0,IBEIS_PZ_1712,1985,ok,Female,zebra_plains,left
15079,1970,photo_album_22,6,4,60,infant,1,IBEIS_PZ_1222,1495,good,Female,zebra_plains,left
15080,1970,photo_album_22,6,4,60,adult,0,IBEIS_PZ_1226,1499,ok,Female,zebra_plains,left
15081,1970,photo_album_22,6,4,60,adult,0,IBEIS_PZ_0592,865,poor,Female,zebra_plains,left
12603,3197,photo_album_18,6,4,60,adult,0,IBEIS_PZ_0067,340,ok,Female,zebra_plains,frontleft
15171,1834,photo_album_22,6,4,60,adult,0,IBEIS_PZ_1273,1546,ok,Male,zebra_plains,left
8939,3438,photo_album_84,6,4,60,adult,0,NNP_GIRM_0044,57,good,Female,giraffe_masai,right
8939,3438,photo_album_93,6,4,60,adult,0,NNP_GIRM_0044,57,good,Female,giraffe_masai,right
13832,5676,photo_album_3,6,4,60,"juvenille, one year old",0,IBEIS_PZ_1386,1659,ok,Female,zebra_plains,left
9101,8316,photo_album_67,6,4,60,adult,1,NNP_GIRM_0089,115,ok,Female,giraffe_masai,frontleft
15646,819,photo_album_50,6,4,60,adult,0,IBEIS_PZ_1378,1651,ok,Male,zebra_plains,backleft
15647,819,photo_album_50,6,4,60,adult,0,IBEIS_PZ_1382,1655,ok,Male,zebra_plains,backleft
15648,819,photo_album_50,6,4,60,infant,0,____,-15648,ok,UNKNOWN NAME,zebra_plains,back
13870,5677,photo_album_41,6,4,60,adult,0,IBEIS_PZ_0020,293,ok,Female,zebra_plains,left
13870,5677,photo_album_62,6,4,60,adult,0,IBEIS_PZ_0020,293,ok,Female,zebra_plains,left
13871,5677,photo_album_41,6,4,60,infant,1,IBEIS_PZ_1865,2138,ok,UNKNOWN SEX,zebra_plains,frontleft
13871,5677,photo_album_62,6,4,60,infant,1,IBEIS_PZ_1865,2138,ok,UNKNOWN SEX,zebra_plains,frontleft
12359,1255,photo_album_40,6,4,60,infant,0,IBEIS_PZ_1102,1375,good,Female,zebra_plains,left
12360,1255,photo_album_40,6,4,60,adult,0,IBEIS_PZ_0755,1028,ok,Female,zebra_plains,backleft
12361,1255,photo_album_40,6,4,60,adult,0,IBEIS_PZ_1113,1386,ok,Male,zebra_plains,left
12362,1255,photo_album_40,6,4,60,adult,0,IBEIS_PZ_1905,2178,ok,Male,zebra_plains,left
12363,1255,photo_album_40,6,4,60,adult,1,IBEIS_PZ_0928,1201,ok,Male,zebra_plains,left
14208,706,photo_album_26,6,4,60,adult,1,IBEIS_PZ_1639,1912,good,Male,zebra_plains,left
9582,6958,photo_album_34,6,4,60,adult,0,NNP_GIRM_0081,105,good,Male,giraffe_masai,frontleft
9583,6958,photo_album_34,6,4,60,infant,0,____,-9583,poor,UNKNOWN NAME,giraffe_masai,frontleft
9120,8352,photo_album_17,6,4,60,adult,0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
9121,8352,photo_album_17,6,4,60,"juvenille, one year old",1,NNP_GIRM_0047,63,good,Female,giraffe_masai,left
10832,8213,photo_album_43,6,4,60,adult,0,IBEIS_PZ_0264,537,ok,Female,zebra_plains,left
11280,8623,photo_album_78,6,4,60,adult,0,IBEIS_PZ_0205,478,ok,Male,zebra_plains,left
16050,412,photo_album_32,6,4,60,infant,0,____,-16050,good,UNKNOWN NAME,zebra_plains,right
16051,412,photo_album_32,6,4,60,infant,0,____,-16051,poor,UNKNOWN NAME,zebra_plains,backleft
13268,391,photo_album_19,6,4,60,infant,1,IBEIS_PZ_1485,1758,good,UNKNOWN SEX,zebra_plains,frontleft
8936,8332,photo_album_67,6,4,60,adult,1,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
8936,8332,photo_album_80,6,4,60,adult,1,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
8936,8332,photo_album_49,6,4,60,adult,1,NNP_GIRM_0022,27,ok,Female,giraffe_masai,left
10409,7953,photo_album_88,6,4,60,adult,0,IBEIS_PZ_0453,726,ok,Male,zebra_plains,left
10410,7953,photo_album_88,6,4,60,adult,0,IBEIS_PZ_0453,726,ok,Male,zebra_plains,left
14396,1781,photo_album_76,6,4,60,adult,1,IBEIS_PZ_1288,1561,excellent,Male,zebra_plains,left
14175,784,photo_album_33,6,4,60,adult,0,IBEIS_PZ_1366,1639,good,Male,zebra_plains,left
13310,360,photo_album_82,6,4,60,"juvenille, two year old",1,IBEIS_PZ_0996,1269,good,Female,zebra_plains,left
18136,4648,photo_album_60,6,4,60,infant,0,____,-18136,poor,UNKNOWN NAME,zebra_plains,left
14148,785,photo_album_70,6,4,60,infant,0,IBEIS_PZ_1261,1534,ok,Female,zebra_plains,left
12592,3130,photo_album_6,6,4,60,adult,0,IBEIS_PZ_0169,442,ok,Male,zebra_plains,left
12593,3130,photo_album_6,6,4,60,adult,0,IBEIS_PZ_0949,1222,poor,UNKNOWN SEX,zebra_plains,left
12594,3130,photo_album_6,6,4,60,adult,0,IBEIS_PZ_1567,1840,poor,Male,zebra_plains,left
16067,632,photo_album_72,6,4,60,infant,0,____,-16067,poor,UNKNOWN NAME,zebra_plains,left
9725,1260,photo_album_40,6,4,60,infant,0,____,-9725,ok,UNKNOWN NAME,giraffe_masai,right
9726,1260,photo_album_40,6,4,60,infant,0,____,-9726,poor,UNKNOWN NAME,giraffe_masai,right
9727,1260,photo_album_40,6,4,60,infant,0,____,-9727,junk,UNKNOWN NAME,giraffe_masai,right
13396,76,photo_album_57,6,4,60,infant,0,____,-13396,poor,UNKNOWN NAME,zebra_plains,frontright
10831,8212,photo_album_43,6,4,60,infant,1,IBEIS_PZ_0297,570,ok,UNKNOWN SEX,zebra_plains,left
16086,580,photo_album_59,6,4,60,infant,0,____,-16086,good,UNKNOWN NAME,zebra_plains,right
16087,580,photo_album_59,6,4,60,infant,0,____,-16087,poor,UNKNOWN NAME,zebra_plains,right
16112,573,photo_album_36,6,4,60,infant,0,____,-16112,good,UNKNOWN NAME,zebra_plains,backright
16113,573,photo_album_36,6,4,60,infant,0,____,-16113,poor,UNKNOWN NAME,zebra_plains,right
16114,573,photo_album_36,6,4,60,infant,0,____,-16114,poor,UNKNOWN NAME,zebra_plains,right
16115,573,photo_album_36,6,4,60,infant,0,____,-16115,ok,UNKNOWN NAME,zebra_plains,backleft
13384,1159,photo_album_74,6,4,60,adult,0,IBEIS_PZ_1856,2129,ok,Female,zebra_plains,left
13024,5000,photo_album_91,6,4,60,adult,0,IBEIS_PZ_1387,1660,good,Female,zebra_plains,left
15934,538,photo_album_10,6,4,60,adult,1,IBEIS_PZ_1564,1837,ok,UNKNOWN SEX,zebra_plains,frontleft
9017,3124,photo_album_98,6,4,60,adult,0,NNP_GIRM_0042,55,good,Female,giraffe_masai,right
16005,5220,photo_album_39,6,4,60,infant,1,IBEIS_PZ_1824,2097,good,UNKNOWN SEX,zebra_plains,left
17347,6536,photo_album_45,6,4,60,infant,1,IBEIS_PZ_1756,2029,ok,UNKNOWN SEX,zebra_plains,left
17348,6536,photo_album_45,6,4,60,"juvenille, two year old",0,IBEIS_PZ_1586,1859,good,Male,zebra_plains,left
17349,6536,photo_album_45,6,4,60,adult,0,IBEIS_PZ_1595,1868,ok,Female,zebra_plains,left
13407,49,photo_album_57,6,4,60,infant,0,____,-13407,ok,UNKNOWN NAME,zebra_plains,frontright
13408,49,photo_album_57,6,4,60,infant,0,____,-13408,good,UNKNOWN NAME,zebra_plains,right
12689,3208,photo_album_18,6,4,60,adult,1,IBEIS_PZ_1741,2014,ok,Female,zebra_plains,left
12067,9307,photo_album_68,6,4,60,adult,0,IBEIS_PZ_0118,391,ok,Male,zebra_plains,frontleft
9009,8342,photo_album_11,6,4,60,infant,0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
9009,8342,photo_album_80,6,4,60,infant,0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
9009,8342,photo_album_55,6,4,60,infant,0,____,-9009,good,UNKNOWN NAME,giraffe_masai,right
13347,1164,photo_album_74,6,4,60,"juvenille, one year old",0,IBEIS_PZ_1855,2128,ok,Male,zebra_plains,left
14349,1926,photo_album_76,6,4,60,adult,1,IBEIS_PZ_1895,2168,ok,Female,zebra_plains,left
14728,2177,photo_album_9,6,4,60,adult,0,IBEIS_PZ_1445,1718,poor,Female,zebra_plains,left
12699,3410,photo_album_95,6,4,60,adult,0,IBEIS_PZ_0970,1243,ok,Female,zebra_plains,frontleft
12699,3410,photo_album_84,6,4,60,adult,0,IBEIS_PZ_0970,1243,ok,Female,zebra_plains,frontleft
9565,5021,photo_album_91,6,4,60,"juvenille, one year old",1,NNP_GIRM_0116,167,good,Male,giraffe_masai,left
16200,5037,photo_album_37,6,4,60,infant,0,____,-16200,ok,UNKNOWN NAME,zebra_plains,backleft
16201,5037,photo_album_37,6,4,60,adult,1,IBEIS_PZ_1726,1999,excellent,Male,zebra_plains,left
9141,9219,photo_album_69,6,4,60,adult,0,NNP_GIRM_0015,18,good,Male,giraffe_masai,left
15767,4840,photo_album_44,6,4,60,adult,0,IBEIS_PZ_0626,899,ok,Female,zebra_plains,left
12493,4924,photo_album_77,6,4,60,adult,0,IBEIS_PZ_0404,677,poor,Female,zebra_plains,left
12494,4924,photo_album_77,6,4,60,"juvenille, two year old",0,IBEIS_PZ_0401,674,ok,Female,zebra_plains,backleft
9086,3162,photo_album_6,6,4,60,adult,0,NNP_GIRM_0040,53,ok,Female,giraffe_masai,right
9087,3162,photo_album_6,6,4,60,"juvenille, two year old",0,NNP_GIRM_0051,70,ok,Male,giraffe_masai,right
9088,3162,photo_album_6,6,4,60,"juvenille, two year old",0,NNP_GIRM_0049,68,ok,Male,giraffe_masai,backright
9089,3162,photo_album_6,6,4,60,"juvenille, two year old",0,NNP_GIRM_0067,89,ok,UNKNOWN SEX,giraffe_masai,right
9151,8323,photo_album_17,6,4,60,"juvenille, two year old",0,NNP_GIRM_0068,90,ok,Male,giraffe_masai,left
9151,8323,photo_album_42,6,4,60,"juvenille, two year old",0,NNP_GIRM_0068,90,ok,Male,giraffe_masai,left
9151,8323,photo_album_11,6,4,60,"juvenille, two year old",0,NNP_GIRM_0068,90,ok,Male,giraffe_masai,left
9151,8323,photo_album_55,6,4,60,"juvenille, two year old",0,NNP_GIRM_0068,90,ok,Male,giraffe_masai,left
18040,4851,photo_album_44,6,4,60,infant,0,____,-18040,ok,UNKNOWN NAME,zebra_plains,backleft
18041,4851,photo_album_44,6,4,60,infant,0,____,-18041,ok,UNKNOWN NAME,zebra_plains,backleft
14478,5208,photo_album_64,6,4,60,adult,1,IBEIS_PZ_1844,2117,good,Male,zebra_plains,left
16435,7609,photo_album_5,6,4,60,infant,0,____,-16435,ok,UNKNOWN NAME,zebra_plains,right
16436,7609,photo_album_5,6,4,60,infant,0,____,-16436,good,UNKNOWN NAME,zebra_plains,right
14617,2324,photo_album_96,6,4,60,"juvenille, one year old",0,IBEIS_PZ_1242,1515,good,Female,zebra_plains,left
16214,5117,photo_album_37,6,4,60,infant,0,____,-16214,poor,UNKNOWN NAME,zebra_plains,left
12433,3312,photo_album_93,6,4,60,"juvenille, two year old",0,IBEIS_PZ_0017,290,ok,Male,zebra_plains,left
15190,1813,photo_album_22,6,4,60,infant,0,IBEIS_PZ_1355,1628,poor,Female,zebra_plains,left
12601,3145,photo_album_98,6,4,60,infant,0,IBEIS_PZ_0905,1178,ok,Female,zebra_plains,frontleft
17987,4841,photo_album_44,6,4,60,adult,0,IBEIS_PZ_0595,868,good,Male,zebra_plains,left
17988,4841,photo_album_44,6,4,60,"juvenille, two year old",0,IBEIS_PZ_0608,881,ok,Female,zebra_plains,left
