num_images,all_linear_sparse,giraffes_linear_sparse,zebras_linear_sparse,all_linear_non_sparse,giraffes_linear_non_sparse,zebras_linear_non_sparse,all_linear_non_zero,giraffes_linear_non_zero,zebras_linear_non_zero,all_linear_abv_mean,giraffes_linear_abv_mean,zebras_linear_abv_mean,all_ridge_sparse,giraffes_ridge_sparse,zebras_ridge_sparse,all_ridge_non_sparse,giraffes_ridge_non_sparse,zebras_ridge_non_sparse,all_ridge_non_zero,giraffes_ridge_non_zero,zebras_ridge_non_zero,all_ridge_abv_mean,giraffes_ridge_abv_mean,zebras_ridge_abv_mean,all_lasso_sparse,giraffes_lasso_sparse,zebras_lasso_sparse,all_lasso_non_sparse,giraffes_lasso_non_sparse,zebras_lasso_non_sparse,all_lasso_non_zero,giraffes_lasso_non_zero,zebras_lasso_non_zero,all_lasso_abv_mean,giraffes_lasso_abv_mean,zebras_lasso_abv_mean,all_svr_sparse,giraffes_svr_sparse,zebras_svr_sparse,all_svr_non_sparse,giraffes_svr_non_sparse,zebras_svr_non_sparse,all_svr_non_zero,giraffes_svr_non_zero,zebras_svr_non_zero,all_svr_abv_mean,giraffes_svr_abv_mean,zebras_svr_abv_mean,all_dtree_regressor_sparse,giraffes_dtree_regressor_sparse,zebras_dtree_regressor_sparse,all_dtree_regressor_non_sparse,giraffes_dtree_regressor_non_sparse,zebras_dtree_regressor_non_sparse,all_dtree_regressor_non_zero,giraffes_dtree_regressor_non_zero,zebras_dtree_regressor_non_zero,all_dtree_regressor_abv_mean,giraffes_dtree_regressor_abv_mean,zebras_dtree_regressor_abv_mean,all_linear_sparse_err,giraffes_linear_sparse_err,zebras_linear_sparse_err,all_linear_non_sparse_err,giraffes_linear_non_sparse_err,zebras_linear_non_sparse_err,all_linear_non_zero_err,giraffes_linear_non_zero_err,zebras_linear_non_zero_err,all_linear_abv_mean_err,giraffes_linear_abv_mean_err,zebras_linear_abv_mean_err,all_ridge_sparse_err,giraffes_ridge_sparse_err,zebras_ridge_sparse_err,all_ridge_non_sparse_err,giraffes_ridge_non_sparse_err,zebras_ridge_non_sparse_err,all_ridge_non_zero_err,giraffes_ridge_non_zero_err,zebras_ridge_non_zero_err,all_ridge_abv_mean_err,giraffes_ridge_abv_mean_err,zebras_ridge_abv_mean_err,all_lasso_sparse_err,giraffes_lasso_sparse_err,zebras_lasso_sparse_err,all_lasso_non_sparse_err,giraffes_lasso_non_sparse_err,zebras_lasso_non_sparse_err,all_lasso_non_zero_err,giraffes_lasso_non_zero_err,zebras_lasso_non_zero_err,all_lasso_abv_mean_err,giraffes_lasso_abv_mean_err,zebras_lasso_abv_mean_err,all_svr_sparse_err,giraffes_svr_sparse_err,zebras_svr_sparse_err,all_svr_non_sparse_err,giraffes_svr_non_sparse_err,zebras_svr_non_sparse_err,all_svr_non_zero_err,giraffes_svr_non_zero_err,zebras_svr_non_zero_err,all_svr_abv_mean_err,giraffes_svr_abv_mean_err,zebras_svr_abv_mean_err,all_dtree_regressor_sparse_err,giraffes_dtree_regressor_sparse_err,zebras_dtree_regressor_sparse_err,all_dtree_regressor_non_sparse_err,giraffes_dtree_regressor_non_sparse_err,zebras_dtree_regressor_non_sparse_err,all_dtree_regressor_non_zero_err,giraffes_dtree_regressor_non_zero_err,zebras_dtree_regressor_non_zero_err,all_dtree_regressor_abv_mean_err,giraffes_dtree_regressor_abv_mean_err,zebras_dtree_regressor_abv_mean_err
65,1907.015625,123.5,1819.767857142857,3721.660714285714,169.0,3656.2653061224487,3567.586206896552,141.375,3580.48,3440.4827586206898,157.71428571428572,3361.8627450980393,3248.5,159.25,3199.4230769230767,3568.9655172413795,147.875,3564.0,3763.3207547169814,157.5,3795.4666666666662,3319.3548387096776,161.0,3258.388888888889,3677.142857142857,206.4,3490.5882352941176,3677.142857142857,206.4,3490.5882352941176,3677.142857142857,206.4,3490.5882352941176,3677.142857142857,206.4,3490.5882352941176,3577.222222222222,171.7,3635.4545454545455,3441.75,177.77777777777774,3414.3829787234044,3435.771929824561,171.7,3454.085106382979,3708.04,177.77777777777774,3752.756097560976,4031.5918367346944,311.6666666666667,3737.717391304348,3340.2622950819677,210.0,3138.105263157894,3381.894736842105,206.4,3204.8461538461543,3932.25,198.0,3738.886363636364,47.32001035911602,30.225988700564972,47.52687839841819,-2.8083070244672435,4.519774011299435,-5.428642045053307,1.4478948371118208,20.127118644067796,-3.2433679354094584,4.9590398171080174,10.895883777239705,3.0604744781418876,10.262430939226519,10.028248587570621,7.744432614674836,1.4097923413983555,16.454802259887007,-2.768166089965398,-3.9591368706348438,11.016949152542372,-9.442522106881956,8.305114952771337,9.03954802259887,6.044149686018191,-1.5785319652722896,-16.610169491525426,-0.6513331976389148,-1.5785319652722896,-16.610169491525426,-0.6513331976389148,-1.5785319652722896,-16.610169491525426,-0.6513331976389148,-1.5785319652722896,-16.610169491525426,-0.6513331976389148,1.1817065684469013,2.994350282485882,-4.82856244101919,4.9240331491712706,-0.4394224733207588,1.5460502098210944,5.089173209266268,2.994350282485882,0.40123684016784544,-2.4320441988950265,-0.4394224733207588,-8.21096013728304,-11.3699402412899,-76.0828625235405,-7.777318088360668,7.727560909337907,-18.64406779661017,9.512535664420586,6.577493457400415,-16.610169491525426,7.588057847573406,-8.625690607734805,-11.864406779661017,-7.811025479710611
66,1902.9538461538461,123.5,1814.4561403508767,3707.228070175439,169.0,3636.88,3602.793103448276,141.375,3618.0,3486.3793103448274,157.71428571428572,3411.058823529412,3321.0,159.25,3276.75,3610.5517241379307,149.5,3604.0,3794.0,157.5,3829.866666666667,3288.888888888889,161.0,3223.418181818182,3602.5344827586205,206.4,3412.849056603773,3602.5344827586205,206.4,3412.849056603773,3602.5344827586205,206.4,3412.849056603773,3602.5344827586205,206.4,3412.849056603773,3555.0,171.7,3602.9777777777776,3306.15,177.77777777777774,3245.6470588235293,3357.4576271186443,171.7,3354.5918367346944,3754.02,177.77777777777774,3804.5853658536585,3928.2352941176473,340.0,3621.0625,3374.7049180327867,210.0,3172.947368421052,3426.421052631579,206.4,3250.0384615384614,3887.938775510204,198.0,3692.5333333333333,47.432214194645134,30.225988700564972,47.680042089075066,-2.4096151982165446,4.519774011299435,-4.869665513264132,0.47532863402552994,20.127118644067796,-4.325259515570934,3.6911792722423353,10.895883777239705,1.6419024357147587,8.259668508287293,10.028248587570621,5.514705882352941,0.26100209563727333,15.536723163841808,-3.9215686274509802,-4.806629834254143,11.016949152542372,-10.434448289119572,9.146715776550023,9.03954802259887,7.052532242843659,0.48247285197181017,-16.610169491525426,1.5902809514482965,0.48247285197181017,-16.610169491525426,1.5902809514482965,0.48247285197181017,-16.610169491525426,1.5902809514482965,0.48247285197181017,-16.610169491525426,1.5902809514482965,1.7955801104972375,2.994350282485882,-3.892092784826345,8.669889502762429,-0.4394224733207588,6.411561164258095,7.252551737054025,2.994350282485882,3.270131582044567,-3.7022099447513805,-0.4394224733207588,-9.70546037640307,-8.514787130321748,-92.090395480226,-4.413566897347174,6.776107236663349,-18.64406779661017,8.507861348873933,5.347484733934277,-16.610169491525426,6.284934788394999,-7.401623632878559,-11.864406779661017,-6.474432910419069
67,1840.1470588235293,123.5,1745.8,3735.263157894737,169.0,3666.6,3557.75,143.0,3554.25,3525.9827586206898,157.71428571428572,3452.470588235294,3299.6721311475408,159.25,3249.716981132075,3670.293103448276,149.5,3668.58,3635.017543859649,157.5,3631.3469387755104,3315.555555555556,164.5,3242.8363636363642,3371.904761904762,161.57142857142858,3271.464285714286,3371.904761904762,161.57142857142858,3271.464285714286,3371.904761904762,161.57142857142858,3271.464285714286,3371.904761904762,161.57142857142858,3271.464285714286,3526.8035714285716,171.7,3563.217391304348,3265.7419354838707,179.55555555555554,3188.8867924528304,3332.0,171.7,3321.12,3789.8823529411766,177.77777777777774,3833.142857142857,3828.6792452830186,261.0,3585.612244897959,3417.622950819672,231.0,3203.421052631579,3429.0,206.4,3251.0943396226417,3944.69387755102,198.0,3750.133333333333,49.167208319792,30.225988700564972,49.65974625144175,-3.184065135213732,4.519774011299435,-5.726643598615914,1.719613259668508,19.2090395480226,-2.487024221453287,2.5971613640693434,10.895883777239705,0.4477915733767548,8.848836156145282,10.028248587570621,6.294204696306949,-1.3893122499523705,15.536723163841808,-5.783737024221451,-0.4148492778908527,11.016949152542372,-4.710119341854393,8.410067526089609,7.062146892655367,6.492607738282461,6.853459615890554,8.71670702179176,5.667119789092106,6.853459615890554,8.71670702179176,5.667119789092106,6.853459615890554,8.71670702179176,5.667119789092106,6.853459615890554,8.71670702179176,5.667119789092106,2.574486977111283,2.994350282485882,-2.745599518579815,9.786134378898597,-1.443816698053979,8.048247045766137,7.955801104972375,2.994350282485882,4.235294117647062,-4.692882677933055,-0.4394224733207588,-10.528917449332667,-5.764620035442504,-47.45762711864407,-3.391356542617043,5.590526220451048,-30.508474576271187,7.629150731500023,5.276243093922652,-16.610169491525426,6.254488476855777,-8.96944413124364,-11.864406779661017,-8.135332564398304
68,1867.764705882353,123.5,1774.8,3631.0338983050847,161.0,3600.0,3589.3,143.0,3588.3461538461543,3554.8448275862074,157.71428571428572,3484.0,3350.8852459016393,159.25,3304.3584905660377,3684.7241379310335,149.5,3684.6,3708.771929824562,157.5,3710.755102040816,3382.523809523809,164.5,3313.6363636363635,3411.3015873015875,163.42857142857142,3308.142857142857,3411.3015873015875,163.42857142857142,3308.142857142857,3411.3015873015875,163.42857142857142,3308.142857142857,3411.3015873015875,163.42857142857142,3308.142857142857,3509.5263157894733,171.7,3536.5106382978724,3219.609375,179.55555555555554,3132.0,3374.6,171.7,3367.56,3833.8235294117653,179.55555555555554,3875.238095238096,3862.433962264151,261.0,3618.9795918367354,3426.322580645161,231.0,3211.758620689656,3472.9655172413795,223.6,3281.9433962264147,3965.510204081633,198.0,3772.0,48.40428989275268,30.225988700564972,48.82352941176471,-0.3048038205824496,9.03954802259887,-3.8062283737024223,0.8480662983425363,19.2090395480226,-3.4701889805696156,1.799866641264988,10.895883777239705,-0.461361014994233,7.434109229236482,10.028248587570621,4.718613305477573,-1.7879596113545166,15.536723163841808,-6.245674740484427,-2.4522632548221543,11.016949152542372,-6.999858767036215,6.560115759010796,7.062146892655367,4.451085246933001,5.765149522055594,7.667473769168692,4.609490855165603,5.765149522055594,7.667473769168692,4.609490855165603,5.765149522055594,7.667473769168692,4.609490855165603,5.765149522055594,7.667473769168692,4.609490855165603,3.0517592323349914,2.994350282485882,-1.9755086014380752,11.06051450276243,-1.443816698053979,9.688581314878892,6.779005524861881,2.994350282485882,2.896193771626299,-5.906727331816721,-1.443816698053979,-11.742736310210377,-6.697070780777651,-47.45762711864407,-4.353506108325703,5.350204954553563,-30.508474576271187,7.388736427633916,4.061726043055814,-26.327683615819204,5.3649539727100715,-9.544480775735723,-11.864406779661017,-8.765859284890427
69,1874.1176470588236,123.5,1781.6,3608.25,161.0,3572.3076923076924,3628.8,143.0,3630.4615384615386,3429.193548387097,149.5,3387.222222222222,3394.6721311475408,159.25,3351.6226415094343,3680.3389830508477,149.5,3674.117647058824,3711.1379310344832,157.5,3709.12,3415.476190476191,164.5,3348.072727272727,3396.96875,163.42857142857142,3291.228070175438,3396.96875,163.42857142857142,3291.228070175438,3396.96875,163.42857142857142,3291.228070175438,3396.96875,163.42857142857142,3291.228070175438,3435.93220338983,171.7,3442.775510204081,3266.65625,179.55555555555554,3183.018181818182,3256.7460317460323,171.7,3224.150943396226,3839.215686274509,179.55555555555554,3881.4285714285716,3782.290909090909,261.0,3536.2941176470586,3482.451612903226,231.0,3268.1379310344832,3461.949152542373,223.6,3269.074074074074,3952.34,198.0,3755.4347826086964,48.22879428014299,30.225988700564972,48.62745098039216,0.324585635359116,9.03954802259887,-3.007718924673944,-0.24309392265193872,19.2090395480226,-4.684588767633754,5.270896453395109,15.536723163841808,2.329232346533386,6.224526763880089,10.028248587570621,3.355748514722195,-1.6668227362112615,15.536723163841808,-5.943415428455129,-2.5176224042674926,11.016949152542372,-6.952710495963088,5.649828992370419,7.062146892655367,3.4581105169340485,6.161084254143646,7.667473769168692,5.097229810396828,6.161084254143646,7.667473769168692,5.097229810396828,6.161084254143646,7.667473769168692,5.097229810396828,6.161084254143646,7.667473769168692,5.097229810396828,5.084745762711873,2.994350282485882,0.7273497634348038,9.760877071823204,-1.443816698053979,8.217468805704101,10.034640007015682,2.994350282485882,7.0314030162564585,-6.055681941284782,-1.443816698053979,-11.921239083868846,-4.483174284279249,-47.45762711864407,-1.9692652147364058,3.7996792015683463,-30.508474576271187,5.763035437298638,4.366045509879193,-26.327683615819204,5.736041693365804,-9.180662983425417,-11.864406779661017,-8.288200190562181
70,1898.75,123.5,1807.416666666667,3636.55,161.0,3603.4615384615386,3662.4,143.0,3667.615384615385,3430.333333333333,149.5,3385.0,3446.606557377049,159.25,3407.0943396226417,3726.9661016949153,149.5,3724.921568627451,3752.189655172414,157.5,3753.0,3445.6190476190477,164.5,3380.2363636363634,3370.5,163.42857142857142,3258.779661016949,3370.5,163.42857142857142,3258.779661016949,3370.5,163.42857142857142,3258.779661016949,3370.5,163.42857142857142,3258.779661016949,3484.372881355933,171.7,3496.0,3287.046875,179.55555555555554,3204.6545454545453,3227.96875,171.7,3189.166666666666,3814.0769230769233,179.55555555555554,3844.697674418605,3848.9454545454546,261.0,3602.8235294117653,3516.7741935483873,231.0,3302.0689655172414,3429.7049180327867,223.6,3234.214285714286,3985.3921568627447,198.0,3785.531914893617,47.54834254143646,30.225988700564972,47.88302575932333,-0.4571823204419939,9.03954802259887,-3.9060420548309853,-1.1712707182320465,19.2090395480226,-5.755922278413645,5.239410681399639,15.536723163841808,2.3933102652825835,4.789874105606385,10.028248587570621,1.7562185806620054,-2.954864687704843,15.536723163841808,-7.408349729741957,-3.6516479329396114,11.016949152542372,-8.217993079584776,4.817153380689289,7.062146892655367,2.530670022019509,6.892265193370165,7.667473769168692,6.032881746916122,6.892265193370165,7.667473769168692,6.032881746916122,6.892265193370165,7.667473769168692,6.032881746916122,6.892265193370165,7.667473769168692,6.032881746916122,3.7466054874051706,2.994350282485882,-0.8073817762399077,9.197600138121546,-1.443816698053979,7.5935828877005385,10.829592541436464,2.994350282485882,8.040176855055766,-5.361240968975782,-1.443816698053979,-10.862101338483418,-6.324460070316425,-47.45762711864407,-3.8876450234073046,2.8515416146854333,-30.508474576271187,4.784631905500537,5.256770220088764,-26.327683615819204,6.741225902125555,-10.093705990683556,-11.864406779661017,-9.156052909273843
71,1911.514705882353,125.125,1817.666666666667,3647.6721311475408,161.0,3610.8113207547167,3584.532258064516,143.0,3575.3518518518517,3420.0,149.5,3371.142857142857,3425.677419354838,159.25,3381.2037037037044,3696.733333333333,151.125,3682.4615384615386,3654.2950819672133,157.5,3632.075471698113,3424.5,164.5,3354.017857142857,3427.2727272727275,163.42857142857142,3317.5254237288136,3427.2727272727275,163.42857142857142,3317.5254237288136,3427.2727272727275,163.42857142857142,3317.5254237288136,3427.2727272727275,163.42857142857142,3317.5254237288136,3304.984375,171.7,3272.074074074074,3274.338461538461,179.55555555555554,3188.25,3261.5625,171.7,3225.925925925926,3771.3584905660377,179.55555555555554,3789.590909090909,3797.1929824561403,261.0,3549.735849056604,3498.5714285714284,231.0,3282.7118644067796,3425.709677419354,223.6,3229.4736842105267,3923.339622641509,176.0,3782.479166666666,47.19572635684108,29.307909604519775,47.58746635909265,-0.7644235123630045,9.03954802259887,-4.117973493503942,0.9797718766708259,19.2090395480226,-3.0954974582425527,5.524861878453038,15.536723163841808,2.792881858625811,5.368027089645356,10.028248587570621,2.502776709812446,-2.11970534069981,14.61864406779661,-6.18401206636501,-0.947377954895394,11.016949152542372,-4.731126634893679,5.400552486187845,7.062146892655367,3.286682319986826,5.323957810145649,7.667473769168692,4.338943952456355,5.323957810145649,7.667473769168692,4.338943952456355,5.323957810145649,7.667473769168692,4.338943952456355,5.323957810145649,7.667473769168692,4.338943952456355,8.70208908839779,2.994350282485882,5.649536503054386,9.548661283467924,-1.443816698053979,8.066608996539792,9.901588397790054,2.994350282485882,6.980221282412742,-4.181173772542479,-1.443816698053979,-9.273094264443744,-4.894833769506637,-47.45762711864407,-2.3568583926356377,3.354380426203634,-30.508474576271187,5.342795143979828,5.367135982890768,-26.327683615819204,6.8779214472166466,-8.379547586782012,0.5649717514124294,-9.068026720492101
72,1919.4202898550727,125.125,1824.2622950819675,3671.114754098361,161.0,3636.566037735849,3632.806451612904,143.0,3627.0,3429.0,149.5,3381.0,3422.222222222222,161.0,3369.0545454545454,3751.366666666667,151.125,3741.1538461538457,3639.032258064516,157.5,3611.259259259259,3426.4615384615386,164.5,3353.157894736842,3441.5373134328365,163.42857142857142,3330.166666666666,3441.5373134328365,163.42857142857142,3330.166666666666,3441.5373134328365,163.42857142857142,3330.166666666666,3441.5373134328365,163.42857142857142,3330.166666666666,3283.2,171.7,3244.2181818181816,3312.384615384615,179.55555555555554,3229.285714285714,3290.859375,171.7,3257.888888888889,3742.909090909091,179.55555555555554,3743.804347826087,3664.85,261.0,3416.535714285714,3524.444444444445,231.0,3308.64406779661,3472.9838709677415,223.6,3277.2982456140357,3962.735849056604,176.0,3822.5625,46.97734005925213,29.307909604519775,47.39728099532966,-1.4120097817226827,9.03954802259887,-4.860612391460468,-0.3537693815719297,19.2090395480226,-4.58477508650519,5.276243093922652,15.536723163841808,2.508650519031142,5.463474524248006,9.03954802259887,2.853098458634792,-3.628913443830574,14.61864406779661,-7.876408481944802,-0.525752985207627,11.016949152542372,-4.13088982869836,5.346366340841476,7.062146892655367,3.311479390517818,4.929908468706173,7.667473769168692,3.974432910419087,4.929908468706173,7.667473769168692,3.974432910419087,4.929908468706173,7.667473769168692,3.974432910419087,4.929908468706173,7.667473769168692,3.974432910419087,9.303867403314921,2.994350282485882,6.452762923351164,8.497662558436055,-1.443816698053979,6.883341571922888,9.092282458563535,2.994350282485882,6.058567217736761,-3.3952787543947784,-1.443816698053979,-7.952835865804123,-1.2389502762430913,-47.45762711864407,1.4839759433185058,2.639656230816442,-30.508474576271187,4.595038414169256,4.06121903404029,-26.327683615819204,5.498897185293087,-9.467841134160329,0.5649717514124294,-10.223832179930795
73,1919.4202898550727,125.125,1824.2622950819675,3641.806451612904,161.0,3600.462962962963,3711.2903225806454,144.625,3705.2037037037044,3475.46875,149.5,3430.3214285714284,3410.4375,161.0,3352.892857142857,3669.677419354839,151.125,3644.222222222222,3646.222222222222,157.5,3614.5454545454545,3456.1846153846154,164.5,3384.771929824561,3458.2647058823527,163.42857142857142,3344.852459016393,3458.2647058823527,163.42857142857142,3344.852459016393,3458.2647058823527,163.42857142857142,3344.852459016393,3458.2647058823527,163.42857142857142,3344.852459016393,3224.626865671642,171.7,3172.631578947369,3291.060606060606,179.55555555555554,3203.5087719298244,3280.630769230769,171.7,3242.145454545455,3777.125,179.55555555555554,3773.276595744681,3631.475409836066,261.0,3383.2982456140357,3491.0153846153844,233.75,3270.032786885246,3472.7936507936506,223.6,3275.9482758620693,4002.283018867925,176.0,3862.8125,46.97734005925213,29.307909604519775,47.39728099532966,-0.6023881661023164,9.03954802259887,-3.8195779401085077,-2.5218321154874404,18.2909604519774,-6.839783843820772,3.9925759668508283,15.536723163841808,1.0864639973636552,5.789019337016574,9.03954802259887,3.3191217663536077,-1.3723044020673756,14.61864406779661,-5.0813789568114816,-0.724370779619397,11.016949152542372,-4.2256474782426325,4.525286867828303,7.062146892655367,2.3998866832594845,4.467825804354898,7.667473769168692,3.5509671563900542,4.467825804354898,7.667473769168692,3.5509671563900542,4.467825804354898,7.667473769168692,3.5509671563900542,4.467825804354898,7.667473769168692,3.5509671563900542,10.921909788076187,2.994350282485882,8.51696715838037,9.086723589486022,-1.443816698053979,7.626621339970461,9.374840628984277,2.994350282485882,6.51253014574813,-4.3404696132596685,-1.443816698053979,-8.802670004171883,-0.3170002717145266,-47.45762711864407,2.442380460956293,3.5631109222269504,-32.06214689265537,5.708397148637659,4.066473734982027,-26.327683615819204,5.537823648729259,-10.56030438861671,0.5649717514124294,-11.384443483275664
74,1928.9855072463768,126.75,1831.0819672131147,3655.523809523809,161.0,3609.4545454545455,3742.967741935484,146.25,3734.074074074074,3406.666666666666,149.5,3350.3448275862074,3444.640625,161.0,3389.464285714286,3704.5161290322585,151.125,3680.925925925926,3636.796875,157.5,3600.535714285714,3497.9692307692308,164.5,3428.771929824561,3401.2,146.25,3337.1612903225805,3401.2,146.25,3337.1612903225805,3401.2,146.25,3337.1612903225805,3401.2,146.25,3337.1612903225805,3257.4626865671644,171.7,3208.333333333333,3283.522388059701,171.7,3237.280701754386,3270.9545454545455,171.7,3227.25,3813.767857142857,179.55555555555554,3812.68085106383,3611.903225806452,226.2,3410.105263157894,3496.181818181818,233.75,3274.8548387096776,3355.7575757575764,200.66666666666663,3196.433333333333,3977.3148148148152,176.0,3834.387755102041,46.713107534630474,28.389830508474574,47.200635316807535,-0.9813207050776015,9.03954802259887,-4.0788507916535615,-3.39689894849403,17.372881355932204,-7.672262804904092,5.893186003683257,15.536723163841808,3.3925943602593014,4.844181629834254,9.03954802259887,2.2645823035096373,-2.3346996970237153,14.61864406779661,-6.139732581485759,-0.4640020718232044,11.016949152542372,-3.8216757291151735,3.3710157246068846,7.062146892655367,1.1311438920253436,6.044198895027629,17.372881355932204,3.772742493581877,6.044198895027629,17.372881355932204,3.772742493581877,6.044198895027629,17.372881355932204,3.772742493581877,6.044198895027629,17.372881355932204,3.772742493581877,10.01484291250927,2.994350282485882,7.487504805843915,9.294961655809367,2.994350282485882,6.652805601084603,9.642139628327472,2.994350282485882,6.942041522491349,-5.352703235990521,-1.443816698053979,-9.938894205992785,0.22366779540187415,-27.79661016949152,1.669398409518624,3.4203917629332037,-32.06214689265537,5.569352978383001,7.299514481834905,-13.370998116760807,7.830642060745879,-9.870574994884398,0.5649717514124294,-10.564814160958505
75,1941.7391304347825,128.375,1844.7213114754102,3703.888888888889,161.0,3660.8727272727283,3784.3548387096776,146.25,3778.888888888889,3416.716417910448,151.125,3352.8305084745757,3451.6923076923076,144.66666666666666,3450.410714285714,3740.7580645161293,151.125,3720.0,3611.2,141.55555555555554,3628.464285714286,3525.0153846153844,164.5,3458.245614035088,3396.9014084507044,147.875,3325.3015873015875,3396.9014084507044,147.875,3325.3015873015875,3396.9014084507044,147.875,3325.3015873015875,3396.9014084507044,147.875,3325.3015873015875,3297.343283582089,173.4,3246.245614035088,3272.1176470588234,171.7,3221.586206896552,3261.8059701492543,171.7,3213.157894736842,3803.4210526315783,179.55555555555554,3795.0,3602.285714285714,190.66666666666663,3454.38596491228,3456.850746268657,189.2,3283.7903225806454,3425.212121212121,200.66666666666663,3267.0,3915.964285714286,176.0,3766.0,46.360797501801585,27.471751412429377,46.80734395976326,-2.317372621240031,9.03954802259887,-5.561497326203238,-4.540188914631976,17.372881355932204,-8.96450083301295,5.615568566009725,14.61864406779661,3.3209195941587164,4.649383765405866,18.26741996233522,0.5071881693854031,-3.335858135804675,14.61864406779661,-7.26643598615917,0.24309392265193872,20.025109855618336,-4.626997857966718,2.6238844028899337,7.062146892655367,0.2812683380885876,6.162944517936343,16.454802259887007,4.114717782537848,6.162944517936343,16.454802259887007,4.114717782537848,6.162944517936343,16.454802259887007,4.114717782537848,6.162944517936343,16.454802259887007,4.114717782537848,8.913168961820745,2.0338983050847426,6.394301786762175,9.610009749756259,2.994350282485882,7.105357355924104,9.894862703059271,2.994350282485882,7.348388271717356,-5.0668799069496755,-1.443816698053979,-9.429065743944637,0.48934490923441376,-7.721280602636513,0.39256156538984754,4.506885462191793,-6.892655367231632,5.311697734122107,5.380880629499419,-13.370998116760807,5.795847750865052,-8.175808997632203,0.5649717514124294,-8.592848904267589
